query_index,facts_file,task,baseline_refs,diverse_refs,changed_order,changed_reference_set,top1_preserved,baseline_top_similarity,diverse_top_similarity,baseline_mean_similarity,diverse_mean_similarity,baseline_unique_models,diverse_unique_models,baseline_has_duplicate_models,diverse_has_duplicate_models,baseline_intra_list_dissimilarity,diverse_intra_list_dissimilarity
1385,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_35282e71f229.ttl,Remaining useful life estimation,"59,58,60,226,256","59,60,226,256,58",True,False,True,0.688,0.688,0.669,0.6689999999999999,5,5,0,0,0.5075457504507568,0.5075457504507568
1386,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_357f2a5efd31.ttl,Remaining useful life estimation,"121,237,92,197,51","121,5,197,54,51",True,True,True,0.612,0.612,0.5968,0.5968,5,5,0,0,0.5249986013986013,0.5674750904268147
1387,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_35d46030058b.ttl,Fault feature extraction,"32,253,198,17,70","32,190,198,229,235",True,True,True,0.546,0.546,0.5308,0.5204000000000001,5,5,0,0,0.4459120955873182,0.5967863247863249
1388,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_35f4e74709d7.ttl,Fault detection,"166,167,98,42,41","166,34,98,167,42",True,True,True,0.68,0.68,0.5952,0.5952000000000001,4,4,1,1,0.28563530037214246,0.32378522062732584
1389,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_35fbd08f2630.ttl,Health assessment,"213,31,38,104,188","213,227,221,193,104",True,True,True,0.504,0.504,0.504,0.503,5,5,0,0,0.5442510197203322,0.603223926999382
1390,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_36936b01fb2e.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.546,0.546,0.546,0.546,4,5,1,0,0.2680996168582376,0.29012887495646117
1391,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_36f43f0025e1.ttl,Fault identification,"203,189,247,252,210","203,201,247,210,189",True,True,True,0.533,0.533,0.5234,0.5218,5,5,0,0,0.6444189998016505,0.6821499182159559
1392,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_370ee13a9424.ttl,Fault detection,"166,167,98,19,200","166,218,200,215,211",True,True,True,0.595,0.595,0.5925999999999999,0.5882,4,5,1,0,0.42464167995746943,0.6198774544169281
1393,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_37b40ef255db.ttl,Fault detection,"20,245,218,209,211","20,211,218,44,215",True,True,True,0.511,0.511,0.5102,0.5092,5,5,0,0,0.5272539682539683,0.6101617826617826
1394,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_39be8c540085.ttl,Fault identification,"210,201,202,203,48","210,48,247,212,243",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.5280894698410694,0.6597099496709253
1395,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3a8e507554e8.ttl,Remaining useful life estimation,"155,225,108,222,169","155,60,222,208,197",True,True,True,0.517,0.517,0.513,0.5118,5,5,0,0,0.4019225520929375,0.6275743462171416
1396,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3ab66fb2201d.ttl,One step future state forecast,"131,132,135,133,134","131,10,135,132,133",True,True,True,0.512,0.512,0.512,0.5102,5,5,0,0,0.24191316526610646,0.32854030501089326
1397,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3b586abe39e1.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.689,0.689,0.689,0.689,4,5,1,0,0.3189603238866397,0.5494555202976256
1398,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3b8c5a111f6c.ttl,Multiple steps future state forecast,"130,129,11,220,228","130,228,101,220,139",True,True,True,0.504,0.504,0.503,0.502,5,5,0,0,0.542608152958153,0.5661682465044533
1399,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3bc301582762.ttl,Fault detection,"42,41,44,43,46","42,195,34,44,41",True,True,True,0.574,0.574,0.574,0.5693999999999999,5,5,0,0,0.2967919799498747,0.48022479817162395
1400,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3c011fe3aee5.ttl,Fault detection,"19,72,209,211,215","19,211,44,215,46",True,True,True,0.524,0.524,0.5098,0.5088,5,5,0,0,0.5188329461866047,0.5735546398046398
1401,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3c4c829f2331.ttl,One step future state forecast,"106,131,132,10,135","106,132,135,10,134",True,True,True,0.5,0.5,0.5,0.5,5,5,0,0,0.34907363834422656,0.3655148148148148
1402,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3d97e1f5a45b.ttl,Fault detection,"200,166,167,98,230","200,166,230,211,20",True,True,True,0.527,0.527,0.5151999999999999,0.5124000000000001,4,5,1,0,0.4395239643397538,0.5484547616126563
1403,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3da2913bf9c8.ttl,Remaining useful life estimation,"181,234,232,233,15","181,249,233,128,122",True,True,True,0.628,0.628,0.6176,0.6176,5,5,0,0,0.34178785425101216,0.5624635404635405
1404,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3e17bc99fa2c.ttl,Remaining useful life estimation,"181,234,232,233,15","181,249,233,128,122",True,True,True,0.544,0.544,0.5351999999999999,0.5351999999999999,5,5,0,0,0.34178785425101216,0.5624635404635405
1405,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3e3e77a4b84b.ttl,Fault detection,"218,245,230,42,41","218,34,42,245,44",True,True,True,0.528,0.528,0.5156,0.5138,5,5,0,0,0.49874725274725273,0.5337816569395517
1406,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3ec47bcaffeb.ttl,Health assessment,"221,31,38,239,213","221,239,7,104,227",True,True,True,0.514,0.514,0.5092000000000001,0.5086,5,5,0,0,0.5621461887290474,0.610850839706103
1407,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3f833cb4f599.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.685,0.685,0.685,0.685,4,5,1,0,0.2680996168582376,0.29012887495646117
1408,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3f8ba96123e4.ttl,Fault detection,"72,20,230,175,42","72,44,230,47,41",True,True,True,0.511,0.511,0.5098,0.5096,5,5,0,0,0.3800882659274828,0.44494248755095994
1409,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3f9a289d14e7.ttl,Fault identification,"255,196,247,210,48","255,216,247,13,50",True,True,True,0.514,0.514,0.5117999999999999,0.51,5,5,0,0,0.6280427163607492,0.6853987172112712
1410,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_3fc569199c15.ttl,Health assessment,"239,153,154,193,7","239,104,7,31,221",True,True,True,0.597,0.597,0.596,0.5883999999999999,4,5,1,0,0.4645664488017429,0.5903500277562428
1411,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_4015a44e79dd.ttl,Fault identification,"203,255,189,216,196","203,201,247,210,216",True,True,True,0.524,0.524,0.5224,0.5164,5,5,0,0,0.5312353213597414,0.6923406190245812
1412,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_41383d7ce5b4.ttl,Fault identification,"255,252,201,202,176","255,216,247,13,176",True,True,True,0.512,0.512,0.5071999999999999,0.5048,5,5,0,0,0.44522344729889535,0.680473178005965
1413,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_42209aa8ee1b.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.546,0.546,0.546,0.546,4,5,1,0,0.2680996168582376,0.29012887495646117
1414,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_42de4fbdda0f.ttl,Health assessment,"31,38,104,173,227","31,213,193,104,173",True,True,True,0.515,0.515,0.5122,0.5084,5,5,0,0,0.4891651566518588,0.6149870205797826
1415,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_43094ea664ab.ttl,Fault detection,"200,98,209,211,191","200,215,166,218,211",True,True,True,0.53,0.53,0.518,0.5136000000000001,5,5,0,0,0.41984065934065934,0.6198774544169281
1416,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_454514024d48.ttl,Remaining useful life estimation,"181,234,232,233,15","181,249,233,128,122",True,True,True,0.544,0.544,0.5351999999999999,0.5351999999999999,5,5,0,0,0.34178785425101216,0.5624635404635405
1417,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_459413046140.ttl,Fault feature extraction,"190,17,235,70,18","190,70,229,198,235",True,True,True,0.529,0.529,0.5202,0.5144,4,5,1,0,0.49798448452193866,0.605755152478044
1418,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_459ef212549b.ttl,Fault detection,"98,209,211,191,72","98,218,211,215,209",True,True,True,0.519,0.519,0.5174,0.5144,5,5,0,0,0.4702176434676435,0.575776862026862
1419,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_45f5df6effd5.ttl,Fault detection,"42,41,44,43,46","42,20,34,44,166",True,True,True,0.534,0.534,0.534,0.5302,5,5,0,0,0.2967919799498747,0.44143540669856457
1420,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_4634bb445c64.ttl,Fault detection,"209,211,191,20,166","209,166,211,33,44",True,True,True,0.518,0.518,0.5152,0.5122,5,5,0,0,0.5603436563436562,0.57415772005772
1421,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_464a329c89ed.ttl,Health assessment,"31,38,104,227,73","31,213,239,104,221",True,True,True,0.546,0.546,0.5316000000000001,0.5206000000000001,5,5,0,0,0.45733195455600073,0.5927769588210243
1422,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_46f189ae61aa.ttl,Remaining useful life estimation,"75,74,76,35,37","75,35,74,36,119",True,True,True,0.589,0.589,0.5882,0.5878,5,5,0,0,0.311501326259947,0.374710875331565
1423,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_473c53917748.ttl,Remaining useful life estimation,"59,58,60,237,223","59,60,120,30,237",True,True,True,0.517,0.517,0.515,0.5132000000000001,5,5,0,0,0.37922344322344326,0.43430769230769234
1424,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_47473d80f1bc.ttl,Remaining useful life estimation,"108,223,127,69,35","108,223,30,69,120",True,True,True,0.505,0.505,0.5044,0.5044,5,5,0,0,0.5192237925963747,0.530523186186769
1425,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_4793bc961674.ttl,Fault identification,"252,255,243,244,210","252,210,212,216,255",True,True,True,0.515,0.515,0.5076,0.5072,4,5,1,0,0.45926766055482576,0.6286912914931706
1426,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_47ca90cdb761.ttl,Fault detection,"215,200,42,41,44","215,200,44,34,19",True,True,True,0.529,0.529,0.5256000000000001,0.5238,5,5,0,0,0.5436605937921728,0.5327483437615016
1427,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_4809b62a29f9.ttl,Fault identification,"210,48,50,49,212","210,48,212,216,243",True,True,True,0.529,0.529,0.529,0.5234,5,5,0,0,0.5878796157059314,0.6275808302808303
1428,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_485f337ce59a.ttl,Fault detection,"200,215,166,167,209","200,215,166,218,211",True,True,True,0.521,0.521,0.516,0.5154,4,5,1,0,0.5618851061219482,0.6198774544169281
1429,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_4bb1cfbc8210.ttl,Fault identification,"243,244,238,255,196","243,247,216,196,13",True,True,True,0.517,0.517,0.514,0.5107999999999999,4,5,1,0,0.4280983606557377,0.6744193121693123
1430,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_4be70ad87e4e.ttl,Fault detection,"215,166,167,72,209","215,200,166,218,211",True,True,True,0.518,0.518,0.5114,0.509,4,5,1,0,0.5281532918301212,0.6198774544169281
1431,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_4d28a57d03c1.ttl,Health assessment,"213,221,239,153,154","213,173,221,193,104",True,True,True,0.508,0.508,0.5064,0.5046,4,5,1,0,0.5267071805035912,0.6092518676874309
1432,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_4e71fb4e3664.ttl,Fault detection,"42,41,44,43,46","42,209,211,34,44",True,True,True,0.534,0.534,0.534,0.532,5,5,0,0,0.2967919799498747,0.5775079744816587
1433,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_500c2ab9d345.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.767,0.767,0.767,0.767,4,5,1,0,0.2680996168582376,0.29012887495646117
1434,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_503cf7b88b30.ttl,Fault detection,"200,209,211,215,191","200,215,166,218,211",True,True,True,0.513,0.513,0.5074,0.5058,5,5,0,0,0.4855994312704839,0.6198774544169281
1435,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_51e1661fff3e.ttl,Remaining useful life estimation,"121,107,147,148,149","121,223,149,226,170",True,True,True,0.511,0.511,0.511,0.5098,5,5,0,0,0.37365661587810745,0.5675337995337996
1436,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_51f7076121ce.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
1437,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_527d8ef6ead9.ttl,Fault detection,"98,42,41,44,43","98,42,44,72,34",True,True,True,0.523,0.523,0.5166000000000001,0.5166000000000001,5,5,0,0,0.30764828738512945,0.39237183127812136
1438,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_52acf1d0fb1d.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.534,0.534,0.534,0.534,5,5,0,0,0.2967919799498747,0.352885623148781
1439,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_535a0e7a6856.ttl,Fault detection,"72,195,19,175,215","72,215,44,46,42",True,True,True,0.527,0.527,0.5208,0.509,5,5,0,0,0.3558327542250725,0.4723329606850147
1440,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5370a9fac5bd.ttl,Fault detection,"20,166,167,175,209","20,211,218,166,215",True,True,True,0.515,0.515,0.5136000000000001,0.5098,4,5,1,0,0.44780402930402924,0.6097162559662559
1441,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_54609ac6592d.ttl,Health assessment,"213,173,2,188,7","213,173,221,193,104",True,True,True,0.552,0.552,0.5176000000000001,0.5146,5,5,0,0,0.5501643055451467,0.6092518676874309
1442,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_56314cfda697.ttl,Fault identification,"216,13,246,243,244","216,247,243,13,192",True,True,True,0.523,0.523,0.5149999999999999,0.5124000000000001,4,5,1,0,0.5120576923076923,0.6701096866096866
1443,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_56ac328411a3.ttl,Remaining useful life estimation,"75,74,76,157,158","75,15,242,74,157",True,True,True,0.583,0.583,0.5606,0.5482,4,5,1,0,0.3313601953601954,0.5563018527366355
1444,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5730dc8ec3cf.ttl,Health assessment,"227,173,188,7,177","227,213,221,239,104",True,True,True,0.51,0.51,0.509,0.5054000000000001,4,5,1,0,0.5317478192478193,0.615901516011452
1445,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_57f6c0a78093.ttl,Remaining useful life estimation,"107,82,81,84,83","107,122,123,81,95",True,True,True,0.536,0.536,0.5232,0.5176000000000001,3,5,1,0,0.29414482758620697,0.5641883627744229
1446,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_58bf3f32b151.ttl,Fault detection,"19,20,230,218,245","19,218,44,215,34",True,True,True,0.52,0.52,0.5156000000000001,0.5122,4,5,1,0,0.3678412698412699,0.5698473748473748
1447,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5902718d1d09.ttl,Fault identification,"216,196,247,203,252","216,247,196,13,243",True,True,True,0.523,0.523,0.5192,0.5172,5,5,0,0,0.5731737351380701,0.6744193121693123
1448,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5b5707c091a8.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
1449,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5bfd1659a6f9.ttl,Health assessment,"221,73,188,31,38","221,239,7,104,31",True,True,True,0.539,0.539,0.5244,0.516,5,5,0,0,0.3669711944939384,0.5903500277562428
1450,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5c12913d931e.ttl,Fault detection,"166,167,98,42,41","166,34,98,42,44",True,True,True,0.655,0.655,0.5852,0.5589999999999999,4,5,1,0,0.28563530037214246,0.3562519936204147
1451,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5dcff467006b.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.707,0.707,0.707,0.707,5,5,0,0,0.4394110275689223,0.4859203463203463
1452,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5e70f0903857.ttl,Fault detection,"245,98,218,200,42","245,200,41,218,34",True,True,True,0.517,0.517,0.5136000000000001,0.5118,5,5,0,0,0.555927575348628,0.5634384738068949
1453,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5e7e0d3a4eac.ttl,One step future state forecast,"106,10,131,132,135","106,132,135,10,134",True,True,True,0.508,0.508,0.5025999999999999,0.5025999999999999,5,5,0,0,0.3490736383442266,0.3655148148148148
1454,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5ea657695774.ttl,Fault detection,"20,175,42,41,44","20,44,34,33,41",True,True,True,0.522,0.522,0.5174000000000001,0.5164000000000001,5,5,0,0,0.429201609793715,0.4320060606060606
1455,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5f1c730ffac3.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
1456,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_5f3615cee7cc.ttl,Remaining useful life estimation,"35,37,36,28,30","35,36,115,37,30",True,True,True,0.664,0.664,0.664,0.664,4,5,1,0,0.2680996168582376,0.29012887495646117
1457,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6020c9f0caa2.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463
1458,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6039951e6e68.ttl,Health assessment,"221,188,239,153,154","221,239,7,104,227",True,True,True,0.502,0.502,0.5012,0.501,4,5,1,0,0.4335934231445068,0.610850839706103
1459,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_606736c491cf.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.689,0.689,0.689,0.689,4,5,1,0,0.3189603238866397,0.5494555202976256
1460,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_61448afe33a2.ttl,Health assessment,"188,173,221,213,31","188,227,104,239,38",True,True,True,0.504,0.504,0.502,0.5014,5,5,0,0,0.5269204496503558,0.6021002474924888
1461,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_61801de7faa6.ttl,Fault detection,"98,42,41,44,43","98,42,44,34,41",True,True,True,0.536,0.536,0.5344,0.5344,5,5,0,0,0.30764828738512945,0.35107389686337054
1462,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_61d1b8ca213e.ttl,Fault detection,"209,211,191,200,42","209,33,211,34,44",True,True,True,0.543,0.543,0.536,0.5316000000000001,5,5,0,0,0.48369362508836183,0.5761606060606062
1463,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_626fc331ec69.ttl,Remaining useful life estimation,"127,69,157,158,156","127,226,69,55,157",True,True,True,0.567,0.567,0.5561999999999999,0.5516,3,5,1,0,0.26573500329597893,0.51993281085964
1464,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6461b07c5e49.ttl,Remaining useful life estimation,"92,35,37,36,28","92,36,112,37,30",True,True,True,0.529,0.529,0.5194,0.5194,4,5,1,0,0.288544061302682,0.3176868686868687
1465,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6485cdf21e07.ttl,Health assessment,"239,153,154,193,173","239,104,7,31,221",True,True,True,0.597,0.597,0.5965999999999999,0.5873999999999999,4,5,1,0,0.37585620915032675,0.5903500277562428
1466,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_650a7fb7b013.ttl,Remaining useful life estimation,"234,232,233,15,14","234,122,249,128,16",True,True,True,0.707,0.707,0.707,0.707,4,5,1,0,0.3189603238866397,0.5494555202976256
1467,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_66a208fdc2d6.ttl,Fault identification,"203,189,201,202,176","203,201,210,216,243",True,True,True,0.523,0.523,0.5146,0.5104,5,5,0,0,0.5553233179180677,0.6071438765636878
1468,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_66f4714ceff7.ttl,Remaining useful life estimation,"107,75,74,76,22","107,223,22,75,74",True,True,True,0.539,0.539,0.5274,0.5248,5,5,0,0,0.38412285355298054,0.5066329750104706
1469,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_670f54cfda24.ttl,Fault identification,"252,203,189,243,244","252,189,212,13,243",True,True,True,0.546,0.546,0.5192,0.5154000000000001,4,5,1,0,0.4632673217256742,0.5661668155692545
1470,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_67177be8c292.ttl,Fault identification,"243,244,210,48,50","243,176,216,212,13",True,True,True,0.508,0.508,0.5067999999999999,0.506,4,5,1,0,0.4919929824561403,0.6211681929181928
1471,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6772a3bbadfb.ttl,Fault detection,"215,166,167,200,72","215,200,166,34,33",True,True,True,0.536,0.536,0.5288000000000002,0.5228,4,5,1,0,0.51347437863805,0.5343250276039749
1472,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_67828081cd2d.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781
1473,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_686ae6735d60.ttl,Fault detection,"215,19,72,166,167","215,200,166,218,19",True,True,True,0.523,0.523,0.516,0.5142,4,5,1,0,0.45772904940587866,0.5840332985727723
1474,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_68927456c5a2.ttl,Fault detection,"42,41,44,43,46","42,195,230,34,44",True,True,True,0.515,0.515,0.515,0.5124000000000001,5,5,0,0,0.2967919799498747,0.4939304471979458
1475,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_68edc7bfc419.ttl,Fault detection,"166,72,230,98,209","166,209,230,72,33",True,True,True,0.581,0.581,0.5791999999999999,0.5788,5,5,0,0,0.4572614465480319,0.5301503354369207
1476,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_692880c67298.ttl,One step future state forecast,"106,131,132,135,133","106,132,135,10,134",True,True,True,0.587,0.587,0.5846,0.5838,5,5,0,0,0.2995798319327731,0.3655148148148148
1477,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6937f8f6e632.ttl,Fault feature extraction,"32,253,198,190,70","32,190,229,198,235",True,True,True,0.52,0.52,0.5172,0.5146,5,5,0,0,0.5374717919296232,0.5967863247863248
1478,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6a36ce857769.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.664,0.664,0.664,0.664,5,5,0,0,0.2967919799498747,0.352885623148781
1479,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6a4e77784ccd.ttl,Fault detection,"42,41,44,43,46","42,72,44,34,98",True,True,True,0.515,0.515,0.515,0.5146,5,5,0,0,0.2967919799498747,0.39237183127812136
1480,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6a79677e8da7.ttl,Fault detection,"218,245,209,211,191","218,72,211,166,230",True,True,True,0.597,0.597,0.5908,0.5874,5,5,0,0,0.5130205535205536,0.6071577880114465
1481,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6b203fabc136.ttl,Fault identification,"196,252,201,202,176","196,201,210,243,176",True,True,True,0.527,0.527,0.5186,0.5146000000000001,5,5,0,0,0.41661472814919265,0.594728021978022
