batch_index,corpus_id,filename,source_path,staged_path,staged_by
388,paper-1107,paper-1107_improved_sand_cat_swarm_optimization_algorithm_assisted_graphsage_gru_for_remaining_useful_l.pdf,extraction_papers/paper-1107_improved_sand_cat_swarm_optimization_algorithm_assisted_graphsage_gru_for_remaining_useful_l.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1107_improved_sand_cat_swarm_optimization_algorithm_assisted_graphsage_gru_for_remaining_useful_l.pdf,hardlink
389,paper-1108,paper-1108_fault_prediction_method_of_large_forging_press_based_on_a_multi_scale_and_multi_model_integr.pdf,extraction_papers/paper-1108_fault_prediction_method_of_large_forging_press_based_on_a_multi_scale_and_multi_model_integr.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1108_fault_prediction_method_of_large_forging_press_based_on_a_multi_scale_and_multi_model_integr.pdf,hardlink
390,paper-1110,paper-1110_optimizing_performance_of_equipment_fleets_under_dynamic_operating_conditions_generalizable.pdf,extraction_papers/paper-1110_optimizing_performance_of_equipment_fleets_under_dynamic_operating_conditions_generalizable.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1110_optimizing_performance_of_equipment_fleets_under_dynamic_operating_conditions_generalizable.pdf,hardlink
391,paper-1115,paper-1115_physics_informed_neural_network_based_noninvasive_lc_filter_parameter_estimation_in_inverter.pdf,extraction_papers/paper-1115_physics_informed_neural_network_based_noninvasive_lc_filter_parameter_estimation_in_inverter.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1115_physics_informed_neural_network_based_noninvasive_lc_filter_parameter_estimation_in_inverter.pdf,hardlink
392,paper-1116,paper-1116_enhancing_high_pressure_pulsation_test_bench_performance_a_machine_learning_approach_to_fail.pdf,extraction_papers/paper-1116_enhancing_high_pressure_pulsation_test_bench_performance_a_machine_learning_approach_to_fail.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1116_enhancing_high_pressure_pulsation_test_bench_performance_a_machine_learning_approach_to_fail.pdf,hardlink
393,paper-1123,paper-1123_intelligent_system_for_identification_of_parallel_misalignments_in_gears_of_the_worm_type_cr.pdf,extraction_papers/paper-1123_intelligent_system_for_identification_of_parallel_misalignments_in_gears_of_the_worm_type_cr.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1123_intelligent_system_for_identification_of_parallel_misalignments_in_gears_of_the_worm_type_cr.pdf,hardlink
394,paper-1126,paper-1126_enhancing_wind_turbine_reliability_a_hybrid_state_space_and_generative_approach_to_scada_bas.pdf,extraction_papers/paper-1126_enhancing_wind_turbine_reliability_a_hybrid_state_space_and_generative_approach_to_scada_bas.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1126_enhancing_wind_turbine_reliability_a_hybrid_state_space_and_generative_approach_to_scada_bas.pdf,hardlink
395,paper-1129,paper-1129_real_time_prognostics_of_the_positioning_shift_failure_for_wafer_handling_robot_arms_using_s.pdf,extraction_papers/paper-1129_real_time_prognostics_of_the_positioning_shift_failure_for_wafer_handling_robot_arms_using_s.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1129_real_time_prognostics_of_the_positioning_shift_failure_for_wafer_handling_robot_arms_using_s.pdf,hardlink
396,paper-1130,paper-1130_advanced_assessment_of_membrane_fouling_in_seawater_reverse_osmosis_plants_using_permeate_qu.pdf,extraction_papers/paper-1130_advanced_assessment_of_membrane_fouling_in_seawater_reverse_osmosis_plants_using_permeate_qu.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1130_advanced_assessment_of_membrane_fouling_in_seawater_reverse_osmosis_plants_using_permeate_qu.pdf,hardlink
397,paper-1132,paper-1132_hybrid_optimized_remaining_useful_life_prediction_framework_for_lithium_ion_batteries_with_l.pdf,extraction_papers/paper-1132_hybrid_optimized_remaining_useful_life_prediction_framework_for_lithium_ion_batteries_with_l.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1132_hybrid_optimized_remaining_useful_life_prediction_framework_for_lithium_ion_batteries_with_l.pdf,hardlink
398,paper-1141,paper-1141_a_novel_detection_method_for_wheel_irregular_wear_using_stator_current_based_on_an_electrome.pdf,extraction_papers/paper-1141_a_novel_detection_method_for_wheel_irregular_wear_using_stator_current_based_on_an_electrome.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1141_a_novel_detection_method_for_wheel_irregular_wear_using_stator_current_based_on_an_electrome.pdf,hardlink
399,paper-1143,paper-1143_adaptive_dynamic_thresholds_for_unsupervised_joint_anomaly_detection_and_trend_prediction.pdf,extraction_papers/paper-1143_adaptive_dynamic_thresholds_for_unsupervised_joint_anomaly_detection_and_trend_prediction.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1143_adaptive_dynamic_thresholds_for_unsupervised_joint_anomaly_detection_and_trend_prediction.pdf,hardlink
400,paper-1144,paper-1144_performance_improvement_of_photovoltaic_panels_through_advanced_fault_detection_techniques.pdf,extraction_papers/paper-1144_performance_improvement_of_photovoltaic_panels_through_advanced_fault_detection_techniques.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1144_performance_improvement_of_photovoltaic_panels_through_advanced_fault_detection_techniques.pdf,hardlink
401,paper-1145,paper-1145_machine_learning_driven_best_worst_method_for_predictive_maintenance_in_industry_4_0.pdf,extraction_papers/paper-1145_machine_learning_driven_best_worst_method_for_predictive_maintenance_in_industry_4_0.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1145_machine_learning_driven_best_worst_method_for_predictive_maintenance_in_industry_4_0.pdf,hardlink
402,paper-1147,paper-1147_application_of_the_fmeca_method_for_identifying_failures_in_wind_turbine_systems_primena_fme.pdf,extraction_papers/paper-1147_application_of_the_fmeca_method_for_identifying_failures_in_wind_turbine_systems_primena_fme.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1147_application_of_the_fmeca_method_for_identifying_failures_in_wind_turbine_systems_primena_fme.pdf,hardlink
403,paper-1149,paper-1149_a_contribution_to_reliable_rail_transport_ai_powered_real_time_wheel_defect_detection.pdf,extraction_papers/paper-1149_a_contribution_to_reliable_rail_transport_ai_powered_real_time_wheel_defect_detection.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1149_a_contribution_to_reliable_rail_transport_ai_powered_real_time_wheel_defect_detection.pdf,hardlink
404,paper-1153,paper-1153_stress_based_fatigue_diagnosis_of_wind_turbine_blades_using_physics_informed_ai_reduced_orde.pdf,extraction_papers/paper-1153_stress_based_fatigue_diagnosis_of_wind_turbine_blades_using_physics_informed_ai_reduced_orde.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1153_stress_based_fatigue_diagnosis_of_wind_turbine_blades_using_physics_informed_ai_reduced_orde.pdf,hardlink
405,paper-1154,paper-1154_remaining_useful_life_prediction_of_lithium_ion_batteries_using_a_novel_particle_flow_filter.pdf,extraction_papers/paper-1154_remaining_useful_life_prediction_of_lithium_ion_batteries_using_a_novel_particle_flow_filter.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1154_remaining_useful_life_prediction_of_lithium_ion_batteries_using_a_novel_particle_flow_filter.pdf,hardlink
406,paper-1158,paper-1158_explainable_ai_for_post_hoc_and_pseudo_post_hoc_predictive_maintenance_of_governor_valve_act.pdf,extraction_papers/paper-1158_explainable_ai_for_post_hoc_and_pseudo_post_hoc_predictive_maintenance_of_governor_valve_act.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1158_explainable_ai_for_post_hoc_and_pseudo_post_hoc_predictive_maintenance_of_governor_valve_act.pdf,hardlink
407,paper-1162,paper-1162_integration_of_acoustic_emission_and_dynamometer_systems_for_tool_condition_monitoring_in_mi.pdf,extraction_papers/paper-1162_integration_of_acoustic_emission_and_dynamometer_systems_for_tool_condition_monitoring_in_mi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1162_integration_of_acoustic_emission_and_dynamometer_systems_for_tool_condition_monitoring_in_mi.pdf,hardlink
408,paper-1163,paper-1163_refining_open_source_asset_management_tools_ai_driven_innovations_for_enhanced_reliability_a.pdf,extraction_papers/paper-1163_refining_open_source_asset_management_tools_ai_driven_innovations_for_enhanced_reliability_a.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1163_refining_open_source_asset_management_tools_ai_driven_innovations_for_enhanced_reliability_a.pdf,hardlink
409,paper-1169,paper-1169_hdfpm_a_heterogeneous_disk_failure_prediction_method_based_on_time_series_features.pdf,extraction_papers/paper-1169_hdfpm_a_heterogeneous_disk_failure_prediction_method_based_on_time_series_features.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1169_hdfpm_a_heterogeneous_disk_failure_prediction_method_based_on_time_series_features.pdf,hardlink
410,paper-1170,paper-1170_a_hybrid_hmm_rbfnn_system_using_relevant_and_non_redundant_features_for_bearing_fault_classi.pdf,extraction_papers/paper-1170_a_hybrid_hmm_rbfnn_system_using_relevant_and_non_redundant_features_for_bearing_fault_classi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1170_a_hybrid_hmm_rbfnn_system_using_relevant_and_non_redundant_features_for_bearing_fault_classi.pdf,hardlink
411,paper-1172,paper-1172_a_hybrid_framework_of_iot_and_machine_learning_for_predictive_analytics_of_a_dc_motor.pdf,extraction_papers/paper-1172_a_hybrid_framework_of_iot_and_machine_learning_for_predictive_analytics_of_a_dc_motor.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1172_a_hybrid_framework_of_iot_and_machine_learning_for_predictive_analytics_of_a_dc_motor.pdf,hardlink
412,paper-1173,paper-1173_vibration_signal_denoising_method_based_on_icfo_svmd_and_improved_wavelet_thresholding.pdf,extraction_papers/paper-1173_vibration_signal_denoising_method_based_on_icfo_svmd_and_improved_wavelet_thresholding.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1173_vibration_signal_denoising_method_based_on_icfo_svmd_and_improved_wavelet_thresholding.pdf,hardlink
413,paper-1174,paper-1174_a_residual_current_based_indicator_for_early_detection_of_stator_winding_faults_in_synchrono.pdf,extraction_papers/paper-1174_a_residual_current_based_indicator_for_early_detection_of_stator_winding_faults_in_synchrono.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1174_a_residual_current_based_indicator_for_early_detection_of_stator_winding_faults_in_synchrono.pdf,hardlink
414,paper-1175,paper-1175_estimating_the_insulation_health_index_of_xlpe_cables_using_machine_learning.pdf,extraction_papers/paper-1175_estimating_the_insulation_health_index_of_xlpe_cables_using_machine_learning.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1175_estimating_the_insulation_health_index_of_xlpe_cables_using_machine_learning.pdf,hardlink
415,paper-1176,paper-1176_machine_learning_algorithms_for_optimization_of_bearing_fault_diagnosis_in_wind_systems_a_co.pdf,extraction_papers/paper-1176_machine_learning_algorithms_for_optimization_of_bearing_fault_diagnosis_in_wind_systems_a_co.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1176_machine_learning_algorithms_for_optimization_of_bearing_fault_diagnosis_in_wind_systems_a_co.pdf,hardlink
416,paper-1180,paper-1180_hybrid_physics_based_data_driven_thermal_model_for_multi_chip_power_modules.pdf,extraction_papers/paper-1180_hybrid_physics_based_data_driven_thermal_model_for_multi_chip_power_modules.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1180_hybrid_physics_based_data_driven_thermal_model_for_multi_chip_power_modules.pdf,hardlink
417,paper-1183,paper-1183_hierarchical_self_distillation_with_attention_for_class_imbalanced_acoustic_event_classifica.pdf,extraction_papers/paper-1183_hierarchical_self_distillation_with_attention_for_class_imbalanced_acoustic_event_classifica.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1183_hierarchical_self_distillation_with_attention_for_class_imbalanced_acoustic_event_classifica.pdf,hardlink
418,paper-1184,paper-1184_comparative_analysis_of_shaft_voltage_harmonic_characteristics_in_large_scale_generators_oem.pdf,extraction_papers/paper-1184_comparative_analysis_of_shaft_voltage_harmonic_characteristics_in_large_scale_generators_oem.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1184_comparative_analysis_of_shaft_voltage_harmonic_characteristics_in_large_scale_generators_oem.pdf,hardlink
419,paper-1186,paper-1186_data_driven_estimation_of_helicopter_engine_power_using_regular_flight_data_a_machine_learni.pdf,extraction_papers/paper-1186_data_driven_estimation_of_helicopter_engine_power_using_regular_flight_data_a_machine_learni.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1186_data_driven_estimation_of_helicopter_engine_power_using_regular_flight_data_a_machine_learni.pdf,hardlink
420,paper-1187,paper-1187_enhanced_engine_misfire_diagnosis_through_integration_of_vibration_and_acoustic_emission_sig.pdf,extraction_papers/paper-1187_enhanced_engine_misfire_diagnosis_through_integration_of_vibration_and_acoustic_emission_sig.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1187_enhanced_engine_misfire_diagnosis_through_integration_of_vibration_and_acoustic_emission_sig.pdf,hardlink
421,paper-1188,paper-1188_condition_based_maintenance_decision_making_for_multi_component_systems_with_integrated_dyna.pdf,extraction_papers/paper-1188_condition_based_maintenance_decision_making_for_multi_component_systems_with_integrated_dyna.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1188_condition_based_maintenance_decision_making_for_multi_component_systems_with_integrated_dyna.pdf,hardlink
422,paper-1190,paper-1190_attention_gaussian_lstm_wiener_based_remaining_useful_life_prediction_method.pdf,extraction_papers/paper-1190_attention_gaussian_lstm_wiener_based_remaining_useful_life_prediction_method.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1190_attention_gaussian_lstm_wiener_based_remaining_useful_life_prediction_method.pdf,hardlink
423,paper-1191,paper-1191_intelligent_diagnosis_and_fault_prediction_of_rock_breaking_process_in_milling_machines_base.pdf,extraction_papers/paper-1191_intelligent_diagnosis_and_fault_prediction_of_rock_breaking_process_in_milling_machines_base.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1191_intelligent_diagnosis_and_fault_prediction_of_rock_breaking_process_in_milling_machines_base.pdf,hardlink
424,paper-1193,paper-1193_predictive_maintenance_for_interactive_art_installations.pdf,extraction_papers/paper-1193_predictive_maintenance_for_interactive_art_installations.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1193_predictive_maintenance_for_interactive_art_installations.pdf,hardlink
425,paper-1198,paper-1198_hybrid_ai_taguchi_anova_approach_for_thermographic_monitoring_of_electronic_devices.pdf,extraction_papers/paper-1198_hybrid_ai_taguchi_anova_approach_for_thermographic_monitoring_of_electronic_devices.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1198_hybrid_ai_taguchi_anova_approach_for_thermographic_monitoring_of_electronic_devices.pdf,hardlink
426,paper-1203,paper-1203_efficient_failure_prediction_a_transfer_learning_based_solution_for_imbalanced_data_classifi.pdf,extraction_papers/paper-1203_efficient_failure_prediction_a_transfer_learning_based_solution_for_imbalanced_data_classifi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1203_efficient_failure_prediction_a_transfer_learning_based_solution_for_imbalanced_data_classifi.pdf,hardlink
427,paper-1204,paper-1204_safe_reinforcement_learning_based_prescriptive_maintenance_of_distribution_grid_using_bi_mam.pdf,extraction_papers/paper-1204_safe_reinforcement_learning_based_prescriptive_maintenance_of_distribution_grid_using_bi_mam.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1204_safe_reinforcement_learning_based_prescriptive_maintenance_of_distribution_grid_using_bi_mam.pdf,hardlink
428,paper-1205,paper-1205_stretchable_tri_axis_sensor_for_tires_investigating_pressure_rpm_camber_slip_and_deformation.pdf,extraction_papers/paper-1205_stretchable_tri_axis_sensor_for_tires_investigating_pressure_rpm_camber_slip_and_deformation.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1205_stretchable_tri_axis_sensor_for_tires_investigating_pressure_rpm_camber_slip_and_deformation.pdf,hardlink
429,paper-1206,paper-1206_remaining_useful_life_prediction_method_of_centrifugal_pump_rolling_bearings_based_on_digita.pdf,extraction_papers/paper-1206_remaining_useful_life_prediction_method_of_centrifugal_pump_rolling_bearings_based_on_digita.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1206_remaining_useful_life_prediction_method_of_centrifugal_pump_rolling_bearings_based_on_digita.pdf,hardlink
430,paper-1207,paper-1207_predictive_vibration_diagnostics_of_helicopter_rotating_units_in_field_conditions.pdf,extraction_papers/paper-1207_predictive_vibration_diagnostics_of_helicopter_rotating_units_in_field_conditions.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1207_predictive_vibration_diagnostics_of_helicopter_rotating_units_in_field_conditions.pdf,hardlink
431,paper-1208,paper-1208_comparison_of_deep_learning_models_for_predictive_maintenance_in_industrial_manufacturing_sy.pdf,extraction_papers/paper-1208_comparison_of_deep_learning_models_for_predictive_maintenance_in_industrial_manufacturing_sy.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1208_comparison_of_deep_learning_models_for_predictive_maintenance_in_industrial_manufacturing_sy.pdf,hardlink
432,paper-1209,paper-1209_cfenn_a_deep_learning_framework_for_image_based_pantograph_contact_force_monitoring.pdf,extraction_papers/paper-1209_cfenn_a_deep_learning_framework_for_image_based_pantograph_contact_force_monitoring.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1209_cfenn_a_deep_learning_framework_for_image_based_pantograph_contact_force_monitoring.pdf,hardlink
433,paper-1210,paper-1210_digital_twin_enabled_predictive_maintenance_framework_for_smart_manufacturing_systems.pdf,extraction_papers/paper-1210_digital_twin_enabled_predictive_maintenance_framework_for_smart_manufacturing_systems.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1210_digital_twin_enabled_predictive_maintenance_framework_for_smart_manufacturing_systems.pdf,hardlink
434,paper-1211,paper-1211_pdrnet_a_novel_physical_feature_driven_residual_network_for_motor_vibration_signal_denoising.pdf,extraction_papers/paper-1211_pdrnet_a_novel_physical_feature_driven_residual_network_for_motor_vibration_signal_denoising.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1211_pdrnet_a_novel_physical_feature_driven_residual_network_for_motor_vibration_signal_denoising.pdf,hardlink
435,paper-1212,paper-1212_development_and_validation_of_a_cnn_lstm_fusion_model_for_multi_fault_diagnosis_in_hybrid_el.pdf,extraction_papers/paper-1212_development_and_validation_of_a_cnn_lstm_fusion_model_for_multi_fault_diagnosis_in_hybrid_el.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1212_development_and_validation_of_a_cnn_lstm_fusion_model_for_multi_fault_diagnosis_in_hybrid_el.pdf,hardlink
436,paper-1214,paper-1214_discrete_element_method_analysis_of_cutter_forces_and_cutter_tooth_wear_in_cutter_suction_dr.pdf,extraction_papers/paper-1214_discrete_element_method_analysis_of_cutter_forces_and_cutter_tooth_wear_in_cutter_suction_dr.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1214_discrete_element_method_analysis_of_cutter_forces_and_cutter_tooth_wear_in_cutter_suction_dr.pdf,hardlink
437,paper-1218,paper-1218_analysis_of_interrupting_energy_variations_in_mccbs_under_repetitive_fault_conditions_in_acc.pdf,extraction_papers/paper-1218_analysis_of_interrupting_energy_variations_in_mccbs_under_repetitive_fault_conditions_in_acc.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1218_analysis_of_interrupting_energy_variations_in_mccbs_under_repetitive_fault_conditions_in_acc.pdf,hardlink
438,paper-1219,paper-1219_optimized_machine_learning_for_induction_motor_fault_diagnosis_using_vibration_and_frequency.pdf,extraction_papers/paper-1219_optimized_machine_learning_for_induction_motor_fault_diagnosis_using_vibration_and_frequency.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1219_optimized_machine_learning_for_induction_motor_fault_diagnosis_using_vibration_and_frequency.pdf,hardlink
439,paper-1221,paper-1221_a_self_monitoring_analysis_and_reporting_technology_dataset_of_147_496_hard_disks.pdf,extraction_papers/paper-1221_a_self_monitoring_analysis_and_reporting_technology_dataset_of_147_496_hard_disks.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1221_a_self_monitoring_analysis_and_reporting_technology_dataset_of_147_496_hard_disks.pdf,hardlink
440,paper-1225,paper-1225_a_data_driven_framework_for_evaluating_maintenance_crews_in_fertilizer_manufacturing_units.pdf,extraction_papers/paper-1225_a_data_driven_framework_for_evaluating_maintenance_crews_in_fertilizer_manufacturing_units.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1225_a_data_driven_framework_for_evaluating_maintenance_crews_in_fertilizer_manufacturing_units.pdf,hardlink
441,paper-1230,paper-1230_leveraging_the_competency_of_condition_monitoring_system_for_achieving_excellence_in_operati.pdf,extraction_papers/paper-1230_leveraging_the_competency_of_condition_monitoring_system_for_achieving_excellence_in_operati.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1230_leveraging_the_competency_of_condition_monitoring_system_for_achieving_excellence_in_operati.pdf,hardlink
442,paper-1231,paper-1231_automated_vehicle_fault_diagnosis_and_report_generation_using_hybrid_machine_learning_with_m.pdf,extraction_papers/paper-1231_automated_vehicle_fault_diagnosis_and_report_generation_using_hybrid_machine_learning_with_m.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1231_automated_vehicle_fault_diagnosis_and_report_generation_using_hybrid_machine_learning_with_m.pdf,hardlink
443,paper-1232,paper-1232_yolov8_ecc_enhancing_object_detection_for_power_line_asset_inspection_under_real_world_visua.pdf,extraction_papers/paper-1232_yolov8_ecc_enhancing_object_detection_for_power_line_asset_inspection_under_real_world_visua.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1232_yolov8_ecc_enhancing_object_detection_for_power_line_asset_inspection_under_real_world_visua.pdf,hardlink
444,paper-1233,paper-1233_practical_test_time_domain_adaptation_for_industrial_condition_monitoring_by_leveraging_norm.pdf,extraction_papers/paper-1233_practical_test_time_domain_adaptation_for_industrial_condition_monitoring_by_leveraging_norm.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1233_practical_test_time_domain_adaptation_for_industrial_condition_monitoring_by_leveraging_norm.pdf,hardlink
445,paper-1235,paper-1235_robust_analog_gauge_reading_via_virtual_point_based_geometric_rectification_and_p2_yolo_pose.pdf,extraction_papers/paper-1235_robust_analog_gauge_reading_via_virtual_point_based_geometric_rectification_and_p2_yolo_pose.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1235_robust_analog_gauge_reading_via_virtual_point_based_geometric_rectification_and_p2_yolo_pose.pdf,hardlink
446,paper-1236,paper-1236_predictive_maintenance_programs_for_aircraft_engines_based_on_remaining_useful_life_predicti.pdf,extraction_papers/paper-1236_predictive_maintenance_programs_for_aircraft_engines_based_on_remaining_useful_life_predicti.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1236_predictive_maintenance_programs_for_aircraft_engines_based_on_remaining_useful_life_predicti.pdf,hardlink
447,paper-1238,paper-1238_infrared_thermography_and_deep_learning_based_two_stage_framework_for_fault_detection_and_in.pdf,extraction_papers/paper-1238_infrared_thermography_and_deep_learning_based_two_stage_framework_for_fault_detection_and_in.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1238_infrared_thermography_and_deep_learning_based_two_stage_framework_for_fault_detection_and_in.pdf,hardlink
448,paper-1240,paper-1240_optimizing_predictive_maintenance_and_mission_assignment_to_enhance_fleet_readiness_under_un.pdf,extraction_papers/paper-1240_optimizing_predictive_maintenance_and_mission_assignment_to_enhance_fleet_readiness_under_un.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1240_optimizing_predictive_maintenance_and_mission_assignment_to_enhance_fleet_readiness_under_un.pdf,hardlink
449,paper-1241,paper-1241_an_intelligent_purchasing_decision_model_for_railway_wagon_components_using_a_markov_decisio.pdf,extraction_papers/paper-1241_an_intelligent_purchasing_decision_model_for_railway_wagon_components_using_a_markov_decisio.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1241_an_intelligent_purchasing_decision_model_for_railway_wagon_components_using_a_markov_decisio.pdf,hardlink
450,paper-1244,paper-1244_maintenance_strategy_selection_and_its_impact_on_the_optimization_of_life_cycle_costs_in_ind.pdf,extraction_papers/paper-1244_maintenance_strategy_selection_and_its_impact_on_the_optimization_of_life_cycle_costs_in_ind.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1244_maintenance_strategy_selection_and_its_impact_on_the_optimization_of_life_cycle_costs_in_ind.pdf,hardlink
451,paper-1249,paper-1249_a_data_driven_pca_ocsvm_framework_for_intelligent_monitoring_and_anomaly_detection_of_grid_c.pdf,extraction_papers/paper-1249_a_data_driven_pca_ocsvm_framework_for_intelligent_monitoring_and_anomaly_detection_of_grid_c.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1249_a_data_driven_pca_ocsvm_framework_for_intelligent_monitoring_and_anomaly_detection_of_grid_c.pdf,hardlink
452,paper-1252,paper-1252_research_on_remote_operational_condition_monitoring_system_for_fully_automatic_rice_seedling.pdf,extraction_papers/paper-1252_research_on_remote_operational_condition_monitoring_system_for_fully_automatic_rice_seedling.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1252_research_on_remote_operational_condition_monitoring_system_for_fully_automatic_rice_seedling.pdf,hardlink
453,paper-1253,paper-1253_experimental_and_simulative_investigation_of_an_energy_autarkic_temperature_field_based_sens.pdf,extraction_papers/paper-1253_experimental_and_simulative_investigation_of_an_energy_autarkic_temperature_field_based_sens.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1253_experimental_and_simulative_investigation_of_an_energy_autarkic_temperature_field_based_sens.pdf,hardlink
454,paper-1258,paper-1258_a_multi_data_fusion_based_bearing_load_prediction_model_for_elastically_supported_shafting_s.pdf,extraction_papers/paper-1258_a_multi_data_fusion_based_bearing_load_prediction_model_for_elastically_supported_shafting_s.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1258_a_multi_data_fusion_based_bearing_load_prediction_model_for_elastically_supported_shafting_s.pdf,hardlink
455,paper-1261,paper-1261_trend_factor_smoothing_and_tasmanian_devil_optimization_based_siamese_neural_network_for_ano.pdf,extraction_papers/paper-1261_trend_factor_smoothing_and_tasmanian_devil_optimization_based_siamese_neural_network_for_ano.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1261_trend_factor_smoothing_and_tasmanian_devil_optimization_based_siamese_neural_network_for_ano.pdf,hardlink
456,paper-1262,paper-1262_theoretical_concept_for_in_situ_condition_monitoring_of_rotary_shaft_seals_using_surface_str.pdf,extraction_papers/paper-1262_theoretical_concept_for_in_situ_condition_monitoring_of_rotary_shaft_seals_using_surface_str.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1262_theoretical_concept_for_in_situ_condition_monitoring_of_rotary_shaft_seals_using_surface_str.pdf,hardlink
457,paper-1263,paper-1263_acoustic_monitoring_of_wind_turbine_blades_using_wavelet_packet_analysis_and_1d_convolutiona.pdf,extraction_papers/paper-1263_acoustic_monitoring_of_wind_turbine_blades_using_wavelet_packet_analysis_and_1d_convolutiona.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-1263_acoustic_monitoring_of_wind_turbine_blades_using_wavelet_packet_analysis_and_1d_convolutiona.pdf,hardlink
