corpus_id,source_title,pdf_file,pdf_sha256,duplicate_sha256_count,final_extraction_run,actual_model,chunks,retry_run_count,sanitization,run_notes,facts_file,facts_sha256,query_index,extracted_title,extracted_task,extracted_case_count,matched_graph_literal,linkage_method,title_match_score,linkage_confidence
paper-3071,Predictive Maintenance and Fault Detection for Motor Drive Control Systems in Industrial Robots Using CNN-RNN-Based Observers,extraction_papers/paper-3071_predictive_maintenance_and_fault_detection_for_motor_drive_control_systems_in_industrial_rob.pdf,8ed39331142d4059fa521a469fffc756b1b07d1873f4940128facc2b86cecf74,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_195833fe582a.ttl,a9436499ab65b406d20f8b01bba435c7867fa5e6d3484f1ce73ce1ca7ccde13b,1344,Factsarticle_99,Fault detection,1,Predictive Maintenance and Fault Detection for Motor Drive Control Systems in Industrial Robots Using CNN-RNN-Based Observers,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3072,Design and Experimental Validation of a Multiphysics Twin of a High-Voltage EV Motor,extraction_papers/paper-3072_design_and_experimental_validation_of_a_multiphysics_twin_of_a_high_voltage_ev_motor.pdf,91cc1ef4811c32eb1ec92cc7e42e5153b61348afd8dd5c62c82d56d82b5c6db2,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_ec7d4004949a.ttl,2563f0cb72671d6feccf8d81ae3e41055e6f8fc3d7638167246be07dcd8094eb,1685,Factsarticle1_114,Fault detection,1,Design and Experimental Validation of a Multiphysics Twin of a High Voltage EV Motor,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3073,Adaptive Anomaly Detection of Rolling Bearings Based on an Improved Auto Encoder,extraction_papers/paper-3073_adaptive_anomaly_detection_of_rolling_bearings_based_on_an_improved_auto_encoder.pdf,e7bd0b735256ebc668b95af7c4fdc483da3036c18fffb201830587f9990f7906,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_854f9525f7c2.ttl,a73815d37552b4aaaa1b264f8de28d52a76d774ac261cfa783aa1b1bf91366cc,1523,Untitled extracted case,Health assessment,1,Adaptive Anomaly Detection of Rolling Bearings Based on an Improved Auto Encoder,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3075,Bearing Fault Diagnosis Based on Vibration Envelope Spectral Characteristics,extraction_papers/paper-3075_bearing_fault_diagnosis_based_on_vibration_envelope_spectral_characteristics.pdf,d656379f7898d1eb2e8c1e70b58077e72b53d1aac851cced990d552e210f2cc9,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_26a11fd4b51b.ttl,601f6bc5b3d2bdf7471e68de9f5ea404218b045158675607de611408b8168fd7,1361,envelope analysis,Fault identification,8,Bearing Fault Diagnosis Based on Vibration Envelope Spectral Characteristics,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3078,INTERPRETABLE TRANSFORMER-BASED VIBRATION ANALYSIS FOR ANOMALY DETECTION IN INDUSTRIAL SYSTEMS,extraction_papers/paper-3078_interpretable_transformer_based_vibration_analysis_for_anomaly_detection_in_industrial_syste.pdf,151aac3f4f7a362d3a3e0ddd77c4146213d05e33f82d992a7f5289f8da4cbc73,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_6ca4f84c1511.ttl,f389a9a6ee78d11ebf90e086631258d15954d3e8457f32eb7b318fc32c87def9,1485,Autoencoder,Fault identification,1,INTERPRETABLE TRANSFORMER-BASED IN INDUSTRIAL SYSTEMS,reconstructed_bipartite_title_match,0.721088,medium
paper-3079,Life prediction of NC machine tools based on DT technology and LSTM technology,extraction_papers/paper-3079_life_prediction_of_nc_machine_tools_based_on_dt_technology_and_lstm_technology.pdf,9aeb679a5b7b501194971134fc626a349bc2170dc403bbd8d5995ce9b8dfbdad,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_66f4714ceff7.ttl,ce593d376d7231567da8a1995e7431a535c0b3b3d7bd4d6a95ff7281a13f27d6,1468,Factsarticle_100,Remaining useful life estimation,1,Life prediction of NC machine tools based on DT technology and LSTM technology,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3081,Improving Electric Vehicle Maintenance by Advanced Prediction of Failure Modes Using Machine Learning Classifications,extraction_papers/paper-3081_improving_electric_vehicle_maintenance_by_advanced_prediction_of_failure_modes_using_machine.pdf,5ab47395090fa55633220d2d024cd3b7edf4538d7b0e1ff291a12a138f195f0d,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_3f9a289d14e7.ttl,a79832a7dd8dcf8087667ff288533168962a3cb8a9231ff18a3b6c33c79749ae,1409,Factsstudy_18,Fault identification,1,Improving Electric Vehicle Maintenance by Advanced Prediction of Failure Modes Using Machine Learning Classifications,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3083,RL-Based Vibration-Aware Path Planning for Mobile Robots’ Health and Safety,extraction_papers/paper-3083_rl_based_vibration_aware_path_planning_for_mobile_robots_health_and_safety.pdf,28c0ac0720adeaacd056709720e8cf25247fd7b6bc9161547fb0956e0d553fca,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_dd88997e6605.ttl,28cf438b30a64389b60ac7b21b63b019d8eb03227d056d96653bafa1791e95e3,1665,RL-Based Vibration-Aware Path Planning for Mobile Robots' Health and Safety,Health assessment,1,RL-Based Vibration-Aware Path Planning for Mobile Robots' Health and Safety,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3089,Enterprise-Wide Data Integration for Smart Maintenance: A Scalable Architecture for Predictive Maintenance Applications at Toyota Manufacturing †,extraction_papers/paper-3089_enterprise_wide_data_integration_for_smart_maintenance_a_scalable_architecture_for_predictiv.pdf,3c6142177af19b13756bfd67e725cee48ca62434accc1a2b67207c5353419e32,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_dbffc6ea378f.ttl,3a64313a5f2276b16e8d1a93f03480c8be310edbc3bbe6792b1ee39f620a142d,1660,Related Work on Industrial Maintenance,Remaining useful life estimation,4,Enterprise-Wide Data Integration for Smart Maintenance: A Scalable Architecture for Predictive Maintenance Applications at Toyota Manufacturing,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3092,Ensemble-Based Model-Agnostic Meta-Learning with Operational Grouping for Intelligent Sensory Systems,extraction_papers/paper-3092_ensemble_based_model_agnostic_meta_learning_with_operational_grouping_for_intelligent_sensor.pdf,c6022d917815b68f706b81744609a06732bc1588fc3cec1c15c99c03a7770e61,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_6b203fabc136.ttl,784ef6eefa32c0eac0c452cf0e2ddf1e248dac8fb24083ba04179e1f5d450a8e,1481,Factsarticle1_115,Fault identification,1,Ensemble-Based Model-Agnostic Meta-Learning with Operational Grouping for Intelligent Sensory Systems,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3093,Remaining Useful Life Prediction of Thyristors for UHVDC Converter Valve Based on Bivariate Nonlinear Wiener Process,extraction_papers/paper-3093_remaining_useful_life_prediction_of_thyristors_for_uhvdc_converter_valve_based_on_bivariate.pdf,31f66d28adae863875dfe87250db481b26e7e5dc576f9d288c327872fff99060,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_739f1a2257d6.ttl,8f22e9d2b3b314273e9baca787780d17798e5bffac5f84c8de5c7070fcff9017,1501,Factsarticle1_116,Remaining useful life estimation,1,Remaining Useful Life Prediction of Thyristors for UHVDC Converter Valve Based on Bivariate Nonlinear Wiener Process,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3094,Adaptive adjustment graph representation learning method for rotating machinery fault diagnosis under noisy signals,extraction_papers/paper-3094_adaptive_adjustment_graph_representation_learning_method_for_rotating_machinery_fault_diagno.pdf,1d6dc948ad47994c43c55582ba62466758a406abe67aa2081e2d0a1ab6c02fca,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_dfd5f29532e4.ttl,0506c1008e4948f9eb1bf19540e79dffebdfc3bfffdfb8e14a0c3c43107e8ca3,1669,Predictive maintenance article,Fault identification,1,Adaptive adjustment graph representation learning method for rotating machinery fault diagnosis under noisy signals,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3095,A Temporal Convolutional Network–Bidirectional Long Short-Term Memory (TCN-BiLSTM) Prediction Model for Temporal Faults in Industrial Equipment,extraction_papers/paper-3095_a_temporal_convolutional_network_bidirectional_long_short_term_memory_tcn_bilstm_prediction.pdf,80293b755af72c6b74e1c5022c003b223e33f3a57141249074429436bc14d746,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_370ee13a9424.ttl,548fdf294e14b2a0af0d91504771e726d68e5d34645bb19aa41d271bd12a0b75,1392,CNN,Fault detection,1,A Temporal Convolutional Network-Bidirectional Long Short-Term Memory (TCN-BiLSTM) Prediction Model for Temporal Faults in Industrial Equipment,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3097,Challenges of achieving digital transformation in manufacturing firms: the case of predictive maintenance and spare part inventory management,extraction_papers/paper-3097_challenges_of_achieving_digital_transformation_in_manufacturing_firms_the_case_of_predictive.pdf,558164abe75f8fd043a3efe6ec0aef78fda3be72e3e9603004d78859ea8b6123,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_2cdc9fa9a911.ttl,33f81b3c5b2c46c9bdb82b5502931fe55512f7c8c3f965fedee80c497a9d6421,1372,Factsarticle_102,One step future state forecast,1,Challenges of achieving digital transformation in manufacturing firms: the case of predictive maintenance and spare part inventory management,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3107,Distributed Parameter Identification Framework Based on Intelligent Algorithms for Permanent Magnet Synchronous Wind Generator,extraction_papers/paper-3107_distributed_parameter_identification_framework_based_on_intelligent_algorithms_for_permanent.pdf,f23ebe4b508ecbac26f55b0d8aded10f2461e372705dbca351802e8cb82a982d,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_eb8d7e0a7afe.ttl,2c65617a80fe62ff103419a1ed149359829eff514ccca401f936b838c12196ce,1684,Distributed parameter identification framework study,Fault detection,1,Distributed Parameter Identification Framework Based on Intelligent Algorithms for Permanent Magnet Synchronous Wind Generator,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3110,Charging Pile Fault Prediction Model Based on GRU Network and WOA,extraction_papers/paper-3110_charging_pile_fault_prediction_model_based_on_gru_network_and_woa.pdf,a69424617f113d02caa685be2709a12fc5272c79c2fff637867a88c1cd99be35,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_d385d2f0408a.ttl,fa8e56abbd41a18407c5a8d232226d2d5dc58ea222e7cfa39ac971555509c08d,1643,Factsarticle1_118,Fault detection,1,Charging Pile Fault Prediction Model Based on GRU Network and WOA,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3113,RUL Prediction of Rolling Bearings Based on Fruit Fly Optimization Algorithm Optimized CNN-LSTM Neural Network,extraction_papers/paper-3113_rul_prediction_of_rolling_bearings_based_on_fruit_fly_optimization_algorithm_optimized_cnn_l.pdf,79f7fa2439914a7710972eaeb3ddbe3c84c8b078d0c829f45dac44d247ee2f3c,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_c1a79cf788d5.ttl,e34d3ac0bc445164d34014b4b729095ee6541b5f4e8291005672fcb23e13092e,1624,RUL Prediction of Rolling Bearings Based on Fruit Fly Optimization Algorithm Optimized CNN-LSTM Neural Network,Remaining useful life estimation,2,RUL Prediction of Rolling Bearings Based on Fruit Fly Optimization Algorithm Optimized CNN-LSTM Neural Network,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3118,Cost-Efficiency and Cost-Effectiveness of XAI in Predictive Maintenance,extraction_papers/paper-3118_cost_efficiency_and_cost_effectiveness_of_xai_in_predictive_maintenance.pdf,8fdf4d802cf905d230e7c743b005109fdc6f125484e84393facca4079395177c,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_7dcef0231e6b.ttl,2f2d80197f4dce4f16e9bde4f1d7540ae5c99d0ced25576f03f6d1d9bf78abd8,1511,FN,Fault detection,1,Cost-Efficiency and Cost-Effectiveness of XAI in Predictive Maintenance,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3120,A Multivariate Spatiotemporal Feature Fusion Network for Wind Turbine Gearbox Condition Monitoring,extraction_papers/paper-3120_a_multivariate_spatiotemporal_feature_fusion_network_for_wind_turbine_gearbox_condition_moni.pdf,685b860682c524b645305f4d459c96ffa4111f1bfa54ebb259e27513337aaba8,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_298f27adbe6f.ttl,34f7c5301f61bb1205ddf90670599e5ee1af9a4803ba480279923d53dcc3c09e,1367,Untitled extracted case,Fault detection,1,A Multivariate Spatiotemporal Feature Fusion Network for Wind Turbine Gearbox Condition Monitoring,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3122,Introduction to Predictive Maintenance Application using Machine Learning: The Case of the Injection System of a Diesel Engine,extraction_papers/paper-3122_introduction_to_predictive_maintenance_application_using_machine_learning_the_case_of_the_in.pdf,be10e3531a19f7c5974601c0ca0aafbab9565b06d652e6d30a4173ebc2811ad9,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_6772a3bbadfb.ttl,5f066f6afefdb1bce77c3638ca3deef8c279042cf3593caa9ad69c5ce9bcf386,1471,Factsarticle1_119,Fault detection,1,Introduction to Predictive Maintenance Application using Machine Learning: The Case of the Injection System of a Diesel Engine,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3125,A battery degradation-aware energy management system for agricultural microgrids,extraction_papers/paper-3125_a_battery_degradation_aware_energy_management_system_for_agricultural_microgrids.pdf,3b66bee581329ba209c5d98a2b91506bb5e4a7d5667084921d9801c12059ebde,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_183dfb997644.ttl,6ff640bf946e61ff59598a01b4431c86417e7f42b3b94a1efd34fedf34af3506,1343,Article on agricultural microgrid energy management and battery degradation,Remaining useful life estimation,1,A battery degradation-aware energy management system for agricultural microgrids,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3129,A Weighted-Transfer Domain-Adaptation Network Applied to Unmanned Aerial Vehicle Fault Diagnosis,extraction_papers/paper-3129_a_weighted_transfer_domain_adaptation_network_applied_to_unmanned_aerial_vehicle_fault_diagn.pdf,588e8b9eedb782254c351149f5cc7c9812fcdea8e4ad0b21901174ee690887cc,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_a9a7405a25fc.ttl,8dd67f49876361cdc8a85d2405e4562c31940a9f1cb6a99fd9d46b247ea51dd3,1585,Source article passage,Fault identification,1,A Weighted-Transfer Domain-Adaptation Network Applied to Unmanned Aerial Vehicle Fault Diagnosis,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3136,Condition monitoring and fault diagnosis of flyback switching power supply,extraction_papers/paper-3136_condition_monitoring_and_fault_diagnosis_of_flyback_switching_power_supply.pdf,55f90d4f18488177a7f09415fcd8a1c42ef2432e9beef99b9f8ac35ed0de7b81,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_9779d21369c9.ttl,732d43c6833567afd8278440567ee499d4a2cdfe66e8e86e28cfc946b4d81a0b,1552,Condition monitoring and fault diagnosis of flyback switching power supply,Fault identification,1,Condition monitoring and fault diagnosis of flyback switching power supply,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3137,A physical knowledge-guided and data-driven framework for remaining useful life prediction (The case of turbofan engines),extraction_papers/paper-3137_a_physical_knowledge_guided_and_data_driven_framework_for_remaining_useful_life_prediction_t.pdf,10c0be3e5f077f98020651655fe2fafb9d491ecb277210c598d1e3d54b58f087,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_6cb8aede6e57.ttl,9f12a05d3d8db0e1fd45e87b27312a71596b78b07bc7fc0a5164f70e2f6bd68f,1486,Factsarticle_104,Remaining useful life estimation,1,A physical knowledge-guided and data-driven framework for remaining useful life prediction (The case of turbofan engines),reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3138,A Machine Learning Implementation to Predictive Maintenance and Monitoring of Industrial Compressors,extraction_papers/paper-3138_a_machine_learning_implementation_to_predictive_maintenance_and_monitoring_of_industrial_com.pdf,df68146fb91410c0c27cc2932fc51f1ab1b1a2af6f7371c89b3934aa4c18fc36,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_b704fb68cc76.ttl,30af14436bd88618cd039ee46391693c912c9e73526e8c3371d0ccdd3ab8fb55,1612,predictive maintenance,Fault detection,1,A Machine Learning Implementation to Predictive Maintenance and Monitoring of Industrial Compressors,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3141,Convolutional LSTM Neural Network Autoencoder Based Fault Detection in Manufacturing Predictive Maintenance,extraction_papers/paper-3141_convolutional_lstm_neural_network_autoencoder_based_fault_detection_in_manufacturing_predict.pdf,f539df08622e55100c8c0fa1ad54920e126bc2fa0cfed486bc77f0ad788e1daf,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_5bfd1659a6f9.ttl,2d7a28ee64b1e6b2288f4859aef30bac37b11db4124b39bc85c4b9e1109cfc8e,1449,time-series event classification,Health assessment,1,Convolutional LSTM Neural Network Autoencoder Based Fault Detection in Manufacturing Predictive Maintenance,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3143,A Signal Pattern Extraction Method Useful for Monitoring the Condition of Actuated Mechanical Systems Operating in Steady State Regimes,extraction_papers/paper-3143_a_signal_pattern_extraction_method_useful_for_monitoring_the_condition_of_actuated_mechanica.pdf,031f664cdef8b9533297a2290feab97adb48ed5efbebc1f04124bbfa0790faee,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_7341cad185f7.ttl,a10ee4c8d60c4825b5496d1fe48417527f765406da4da0178994ead487798f0d,1500,the paper,Fault detection,1,A Signal Pattern Extraction Method Useful for Monitoring the Condition of Actuated Mechanical Systems Operating in Steady State Regimes,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3145,Fault Prediction Modeling for High-Impact Recorders Based on IPSO-SVM,extraction_papers/paper-3145_fault_prediction_modeling_for_high_impact_recorders_based_on_ipso_svm.pdf,74cad36fb4a73d1fa20cf9a4dba5aa49db0641ebbc1e599103b865f52025a1bf,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_686ae6735d60.ttl,d7a0172164ad02b684c0cb8a8f3a59307cdcd13b9c4cb85e1912f070895aea3c,1473,Factsarticle_105,Fault detection,1,Fault Prediction Modeling for High-Impact Recorders Based on IPSO-SVM,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3147,Fault diagnosis and remaining life prediction of key industrial equipment based on machine learning,extraction_papers/paper-3147_fault_diagnosis_and_remaining_life_prediction_of_key_industrial_equipment_based_on_machine_l.pdf,0087cb18e96289e40158a6246e497f90a68c2ec8f84e1207ac97167fef7badc7,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_8621a17b378c.ttl,2206284da993de65e76355c55efead1b2cc8f4492b96836e3175179fa0c50c67,1526,FactsarticleFaultDiagnosisRul,Fault feature extraction,1,Fault diagnosis and remaining life prediction of key industrial equipment based on machine learning,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3150,Cooperative Hybrid Modelling and Dimensionality Reduction for a Failure Monitoring Application in Industrial Systems,extraction_papers/paper-3150_cooperative_hybrid_modelling_and_dimensionality_reduction_for_a_failure_monitoring_applicati.pdf,d7eae68493ec419d6f03b067def48bfbb805f6b74e3a361f8fe3c8187432d5bb,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_7601be1727eb.ttl,1fe9f1f4c48214c17cd14688c497b9c26d3c01dd232e6ce13e0b73363517ccf3,1504,"Bearing Condition Monitoring Techniques, Limitations of Fault Diagnosis Methods, and Hybrid Modelling Framework",Fault detection,1,Cooperative Hybrid Modelling and Dimensionality Reduction for a Failure Monitoring Application in Industrial Systems,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3151,Advanced Deep Learning Based Predictive Maintenance of DC Microgrids: Correlative Analysis,extraction_papers/paper-3151_advanced_deep_learning_based_predictive_maintenance_of_dc_microgrids_correlative_analysis.pdf,2ef760b4ba0d3fa52e557c6e0112a9a3c6c883e6294436bded079360e392183d,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_84118bc90a2e.ttl,4d75bbcf5bc6ff50811793146e9f32f1421311eb0f88d9734a1e0b8c1468567b,1520,fault detection,Fault detection,1,Advanced Deep Learning Based Predictive Maintenance of DC Microgrids: Correlative Analysis,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3152,Cutting Force Estimation Using Milling Spindle Vibration-Based Machine Learning,extraction_papers/paper-3152_cutting_force_estimation_using_milling_spindle_vibration_based_machine_learning.pdf,bfcd753e061027286ced1e13124f0cddc945e375e86db438f501dd054587676e,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_9e9b25268747.ttl,ac937e5237d45f8db75f72dd47f7f35052f646eb2909f6657b5debbe2f90a9a0,1565,Factsarticle1_122,Health assessment,1,Cutting Force Estimation Using Milling Spindle Vibration-Based Machine Learning,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3153,Audible Noise Evaluation in Wind Turbines Through Artificial Intelligence Techniques,extraction_papers/paper-3153_audible_noise_evaluation_in_wind_turbines_through_artificial_intelligence_techniques.pdf,814606b0cd97dcc0e5ec5905efa34f7a7f1226e9e790721e35c4bea4177b1e14,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_d1cb3434b501.ttl,0d674f375d4accf32ced8caa90a4a3c62d08042518eb6d21aec78f6d2518367a,1639,Factsarticle_106,Fault detection,1,Audible Noise Evaluation in Wind Turbines Through Artificial Intelligence Techniques,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3154,State Transition Classification for Predictive Maintenance Using Thermal Images and Deep Learning,extraction_papers/paper-3154_state_transition_classification_for_predictive_maintenance_using_thermal_images_and_deep_lea.pdf,645937fd8b0aea4a92be7f3a1ddbcc55b73dc7db7a4da395cdbe2f152f91b2ec,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_1f9fe4910c47.ttl,fff33739d1bbbe6e2a952b92b225994bf40340706f60b74b197f4dbbce35aa6f,1352,CNN,Fault detection,1,State Transition Classification for Predictive Maintenance Using Thermal Images and Deep Learning,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-3156,A Noise Reduction Algorithm for White Noise and Periodic Narrowband Interference Noise in Partial Discharge Signals,extraction_papers/paper-3156_a_noise_reduction_algorithm_for_white_noise_and_periodic_narrowband_interference_noise_in_pa.pdf,5d69bffcb4b8fffc5378c295bdad8a5a0c091077d23d32403f69b16ea18377aa,1,run_remaining_500_gpt-5.6-luna_20260723_010000,gpt-5.6-luna,3,0,false,direct,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/output/facts_cbfa9564244f.ttl,0e6d582654015ac4c891ff7a511c53e9952a2784c30147bc7fe670c3685b5869,1630,A Noise Reduction Algorithm for White Noise and Periodic Narrowband Interference Noise in Partial Discharge Signals,One step future state forecast,3,A Noise Reduction Algorithm for White Noise and Periodic Narrowband Interference Noise in Partial Discharge Signals,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
