screening_decision,screening_reason_category,screening_confidence,screening_notes,corpus_id,year,title,authors,source_title,doi,doi_url,doi_prefix,publisher_family,open_access,scopus_link,eid,retrieval_status,attempted_candidates,notes,expected_pdf_filename
included,physical_asset_maintenance,high,Battery degradation and EOL prediction,paper-3077,2025,Enhanced early prediction of Li-ion battery degradation using multicycle features and an ensemble deep learning model,Safitri M.; Adji T.B.; Cahyadi A.I.,Results in Engineering,10.1016/j.rineng.2025.104235,https://doi.org/10.1016/j.rineng.2025.104235,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/85216799800?origin=resultslist,2-s2.0-85216799800,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3077_enhanced_early_prediction_of_li_ion_battery_degradation_using_multicycle_features_and_an_ens.pdf
included,physical_asset_maintenance,high,Battery SOH state estimation,paper-3084,2025,Digital Twin-Supported Battery State Estimation Based on TCN-LSTM Neural Networks and Transfer Learning,Zhao K.; Liu Y.; Zhou Y.; Ming W.; Wu J.,CSEE Journal of Power and Energy Systems,10.17775/CSEEJPES.2024.00900,https://doi.org/10.17775/CSEEJPES.2024.00900,10.17775,Other,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105003719678?origin=resultslist,2-s2.0-105003719678,requires_manual_download,2,No candidate OA PDF URL produced a usable PDF automatically.,paper-3084_digital_twin_supported_battery_state_estimation_based_on_tcn_lstm_neural_networks_and_transf.pdf
included,physical_asset_maintenance,high,Industrial system RUL prediction,paper-3085,2025,Remaining useful life prediction with limited run-to-failure data: A Bayesian ensemble approach combining mode-dependent RVM and similarity,Li Z.; Zheng H.; Xiang X.; Liu S.; Wan Y.,ISA Transactions,10.1016/j.isatra.2024.11.023,https://doi.org/10.1016/j.isatra.2024.11.023,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85209745335?origin=resultslist,2-s2.0-85209745335,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3085_remaining_useful_life_prediction_with_limited_run_to_failure_data_a_bayesian_ensemble_approa.pdf
included,physical_asset_maintenance,high,Subsea pipeline corrosion RUL,paper-3086,2025,Data-driven remaining useful life estimation of subsea pipelines under effect of interacting corrosion defects,Hosseinzadeh S.; Bahaari M.; Abyani M.; Taheri M.,Applied Ocean Research,10.1016/j.apor.2025.104438,https://doi.org/10.1016/j.apor.2025.104438,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/85215954459?origin=resultslist,2-s2.0-85215954459,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3086_data_driven_remaining_useful_life_estimation_of_subsea_pipelines_under_effect_of_interacting.pdf
included,physical_asset_maintenance,high,Lithium battery RUL modeling,paper-3088,2025,A data-driven framework for lithium-ion battery RUL using LSTM and XGBoost with feature selection via Binary Firefly Algorithm,Jin Z.; Li X.; Qiu Z.; Li F.; Kong E.; Li B.,Energy,10.1016/j.energy.2024.134229,https://doi.org/10.1016/j.energy.2024.134229,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85212933912?origin=resultslist,2-s2.0-85212933912,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3088_a_data_driven_framework_for_lithium_ion_battery_rul_using_lstm_and_xgboost_with_feature_sele.pdf
included,physical_asset_maintenance,high,Maintenance-aware manufacturing scheduling,paper-3090,2025,Integrated Predictive-Maintenance and MPC Scheduling: Achieving High Availability in Smart Manufacturing,Zhang Y.; Xiao W.; Bi Y.,IEEE Access,10.1109/ACCESS.2025.3619999,https://doi.org/10.1109/ACCESS.2025.3619999,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105019497985?origin=resultslist,2-s2.0-105019497985,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3090_integrated_predictive_maintenance_and_mpc_scheduling_achieving_high_availability_in_smart_ma.pdf
included,physical_asset_maintenance,high,PHM model for diagnosis and maintenance,paper-3096,2025,PHM–GPT: A Large Language Model for Prognostics and Health Management,Ren J.; Liu X.; Wang T.; Zhao Z.; Chen X.; Li W.; Yan R.,Engineering,10.1016/j.eng.2025.11.001,https://doi.org/10.1016/j.eng.2025.11.001,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105022625130?origin=resultslist,2-s2.0-105022625130,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3096_phm_gpt_a_large_language_model_for_prognostics_and_health_management.pdf
included,physical_asset_maintenance,high,Industrial equipment predictive maintenance,paper-3098,2025,Unsupervised Learning and Digital Twin Applied to Predictive Maintenance for Industry 4.0,Kerkeni R.; Mhalla A.; Bouzrara K.,Journal of Electrical and Computer Engineering,10.1155/jece/3295799,https://doi.org/10.1155/jece/3295799,10.1155,Wiley / IET / Hindawi,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105002144610?origin=resultslist,2-s2.0-105002144610,requires_manual_download,10,No candidate OA PDF URL produced a usable PDF automatically.,paper-3098_unsupervised_learning_and_digital_twin_applied_to_predictive_maintenance_for_industry_4_0.pdf
included,physical_asset_maintenance,high,Vehicle predictive maintenance,paper-3099,2025,IoV-TwinChain: Predictive maintenance of vehicles in internet of vehicles through digital twin and blockchain,Iqbal M.; Suhail S.; Matulevičius R.; Shah F.A.; Malik S.U.R.; McLaughlin K.,Internet of Things (The Netherlands),10.1016/j.iot.2025.101514,https://doi.org/10.1016/j.iot.2025.101514,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/85215975266?origin=resultslist,2-s2.0-85215975266,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3099_iov_twinchain_predictive_maintenance_of_vehicles_in_internet_of_vehicles_through_digital_twi.pdf
included,physical_asset_maintenance,high,Industrial PHM failure recognition and RUL,paper-3100,2025,Distribution-Agnostic Probabilistic Few-Shot Learning for Multimodal Recognition and Prediction,Wang D.; Xian X.; Li H.; Wang D.,IEEE Transactions on Automation Science and Engineering,10.1109/TASE.2024.3372711,https://doi.org/10.1109/TASE.2024.3372711,10.1109,IEEE,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/85188708391?origin=resultslist,2-s2.0-85188708391,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3100_distribution_agnostic_probabilistic_few_shot_learning_for_multimodal_recognition_and_predict.pdf
included,physical_asset_maintenance,high,Thermal power plant predictive maintenance,paper-3103,2025,Conformal Anomaly Detection for Predictive Maintenance in Thermal Power Plants,Kundacina O.; Vincan V.; Gojic G.; Ninkovic V.; Miskovic D.,IEEE Access,10.1109/ACCESS.2025.3546451,https://doi.org/10.1109/ACCESS.2025.3546451,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105001066305?origin=resultslist,2-s2.0-105001066305,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3103_conformal_anomaly_detection_for_predictive_maintenance_in_thermal_power_plants.pdf
included,physical_asset_maintenance,high,Hydraulic turbine RUL prediction,paper-3104,2025,Predictive Maintenance for Hydraulic Turbine Unit: A Comparative Deep Learning Approach Using Internet of Things Data in Real-Time,Atsafack B.M.; Kabiri C.; Rushingabigwi G.,IEEE Access,10.1109/ACCESS.2025.3607733,https://doi.org/10.1109/ACCESS.2025.3607733,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105016495810?origin=resultslist,2-s2.0-105016495810,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3104_predictive_maintenance_for_hydraulic_turbine_unit_a_comparative_deep_learning_approach_using.pdf
included,physical_asset_maintenance,high,Charging station fault prediction,paper-3106,2025,Research on fault prediction and management of charging station combined with deep learning model,Ji Y.; Gu L.; Huang H.; Wang W.; Zhang W.,International Journal of Low-Carbon Technologies,10.1093/ijlct/ctaf045,https://doi.org/10.1093/ijlct/ctaf045,10.1093,Oxford University Press,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105000760315?origin=resultslist,2-s2.0-105000760315,requires_manual_download,2,No candidate OA PDF URL produced a usable PDF automatically.,paper-3106_research_on_fault_prediction_and_management_of_charging_station_combined_with_deep_learning.pdf
included,physical_asset_maintenance,high,Smart manufacturing PdM framework,paper-3109,2025,ML2MAS: a multi-agent reinforcement learning and BNNs-GAN integration framework for smart manufacturing optimization,Baroud S.Y.; Yahaya N.A.,Sustainable Operations and Computers,10.1016/j.susoc.2025.07.003,https://doi.org/10.1016/j.susoc.2025.07.003,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105015463467?origin=resultslist,2-s2.0-105015463467,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3109_ml2mas_a_multi_agent_reinforcement_learning_and_bnns_gan_integration_framework_for_smart_man.pdf
included,physical_asset_maintenance,high,Wind turbine sensor fault detection,paper-3112,2025,A Physics-Guided Bayesian Neural Network for Sensor Fault Detection in Wind Turbines,Khan M.A.Md.; Rahman A.; Mahmud F.U.; Bishnu K.K.; Nabil H.R.; Mridha M.F.; Hossen M.J.Md.,IEEE Open Journal of the Computer Society,10.1109/OJCS.2025.3577588,https://doi.org/10.1109/OJCS.2025.3577588,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105008044123?origin=resultslist,2-s2.0-105008044123,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3112_a_physics_guided_bayesian_neural_network_for_sensor_fault_detection_in_wind_turbines.pdf
included,physical_asset_maintenance,high,Planetary gearbox condition monitoring,paper-3114,2025,Phenomenological study of acoustic emissions generated by gear meshing in planetary gearboxes,Leaman F.,Measurement Science and Technology,10.1088/1361-6501/ad98b3,https://doi.org/10.1088/1361-6501/ad98b3,10.1088,IOP/ECS,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85218635897?origin=resultslist,2-s2.0-85218635897,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3114_phenomenological_study_of_acoustic_emissions_generated_by_gear_meshing_in_planetary_gearboxe.pdf
included,physical_asset_maintenance,high,Wind turbine PdM decision support,paper-3117,2025,Decision-making systems improvement based on explainable artificial intelligence approaches for predictive maintenance,Rajaoarisoa L.; Randrianandraina R.; Nalepa G.J.; Gama J.,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2024.109601,https://doi.org/10.1016/j.engappai.2024.109601,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/85209688988?origin=resultslist,2-s2.0-85209688988,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3117_decision_making_systems_improvement_based_on_explainable_artificial_intelligence_approaches.pdf
included,physical_asset_maintenance,high,Transformer partial discharge monitoring,paper-3126,2025,Ultrasonic propagation characteristics of partial discharge in transformer with complex structure,Sui Y.; Ali Abdo A.M.; Liu L.; Zhao R.; Zhang H.; Liu H.,AIP Advances,10.1063/5.0259570,https://doi.org/10.1063/5.0259570,10.1063,AIP,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/85219501964?origin=resultslist,2-s2.0-85219501964,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3126_ultrasonic_propagation_characteristics_of_partial_discharge_in_transformer_with_complex_stru.pdf
included,physical_asset_maintenance,medium,I&C equipment reliability monitoring,paper-3127,2025,Ensuring the Necessary Level of Reliability for Electronic Means in I&C Systems; [Забезпечення необхідного рівня надійності електронних засобів в інформаційних та керуючих системах],Gnatiuk S.; Sakovich L.; Kuriata Y.; Semekha S.; Dybach O.; Honchar S.,Nuclear and Radiation Safety,10.32918/NRS.2025.1(105).02,https://doi.org/10.32918/NRS.2025.1(105).02,10.32918,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105003621857?origin=resultslist,2-s2.0-105003621857,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3127_ensuring_the_necessary_level_of_reliability_for_electronic_means_in_i_c_systems.pdf
included,physical_asset_maintenance,high,Tool wear measurement system,paper-3130,2025,Audio Images: Analyzing impingement sounds of an air jet to develop a new tool wear measurement system,Würschinger H.; Hanenkamp N.,Measurement: Journal of the International Measurement Confederation,10.1016/j.measurement.2024.116460,https://doi.org/10.1016/j.measurement.2024.116460,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85212589160?origin=resultslist,2-s2.0-85212589160,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3130_audio_images_analyzing_impingement_sounds_of_an_air_jet_to_develop_a_new_tool_wear_measureme.pdf
included,physical_asset_maintenance,high,Pipeline inspection data maintenance,paper-3134,2025,Machine learning-based outlier detection for pipeline in-line inspection data,Hussain M.; Zhang T.,Reliability Engineering and System Safety,10.1016/j.ress.2024.110553,https://doi.org/10.1016/j.ress.2024.110553,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85207003805?origin=resultslist,2-s2.0-85207003805,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3134_machine_learning_based_outlier_detection_for_pipeline_in_line_inspection_data.pdf
included,physical_asset_maintenance,high,CNC cutter fault diagnosis,paper-3135,2025,Fault diagnosis of a CNC hobbing cutter through machine learning using three axis vibration data,Tambake N.; Deshmukh B.; Pardeshi S.; Salunkhe S.; Cep R.; Nasr E.A.,Heliyon,10.1016/j.heliyon.2025.e41637,https://doi.org/10.1016/j.heliyon.2025.e41637,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/85215099273?origin=resultslist,2-s2.0-85215099273,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3135_fault_diagnosis_of_a_cnc_hobbing_cutter_through_machine_learning_using_three_axis_vibration.pdf
included,physical_asset_maintenance,high,PMSM magnet health management,paper-3140,2025,A data-driven intelligent fault diagnosis framework for permanent magnet in PMSM,Wang H.; Wang L.; Wu Q.; Pei H.; Diao L.,Alexandria Engineering Journal,10.1016/j.aej.2024.11.030,https://doi.org/10.1016/j.aej.2024.11.030,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/85209639310?origin=resultslist,2-s2.0-85209639310,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3140_a_data_driven_intelligent_fault_diagnosis_framework_for_permanent_magnet_in_pmsm.pdf
included,physical_asset_maintenance,high,Aircraft engine RUL prediction,paper-3142,2025,Attentive Bidirectional Long Short-Term Memory Model to Predict the Remaining Useful Life of Aircraft Engines,Seixas Leal A.; Deo R.C.; Prasad S.S.; De Castro Santos L.C.; Ali M.; Berton L.,IEEE Access,10.1109/ACCESS.2025.3648287,https://doi.org/10.1109/ACCESS.2025.3648287,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105026008665?origin=resultslist,2-s2.0-105026008665,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3142_attentive_bidirectional_long_short_term_memory_model_to_predict_the_remaining_useful_life_of.pdf
included,physical_asset_maintenance,high,Peristaltic pump aging detection,paper-3144,2025,Predictive Maintenance Edge Artificial Intelligence Application Study Using Recurrent Neural Networks for Early Aging Detection in Peristaltic Pumps,Montes-Sanchez J.M.; Uwate Y.; Nishio Y.; Vicente-Diaz S.; Jimenez-Fernandez A.,IEEE Transactions on Reliability,10.1109/TR.2024.3488963,https://doi.org/10.1109/TR.2024.3488963,10.1109,IEEE,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85209639316?origin=resultslist,2-s2.0-85209639316,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3144_predictive_maintenance_edge_artificial_intelligence_application_study_using_recurrent_neural.pdf
included,physical_asset_maintenance,high,Three-phase motor fault detection,paper-3148,2025,Hybrid algorithm for fault detection in three-phase motors using Principal Component Analysis,Orellana C.; Ortiz L.; Aguila A.; Garcia M.; Ruiz M.,"e-Prime - Advances in Electrical Engineering, Electronics and Energy",10.1016/j.prime.2025.100916,https://doi.org/10.1016/j.prime.2025.100916,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/85217694008?origin=resultslist,2-s2.0-85217694008,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3148_hybrid_algorithm_for_fault_detection_in_three_phase_motors_using_principal_component_analysi.pdf
included,physical_asset_maintenance,high,Defense equipment anomaly detection,paper-3149,2025,Robust Anomaly Detection for RF Signals in Air Defense Systems Under Out-of-Distribution Shifts,Ryu H.; Lee H.; Park H.; Oh J.; Lee J.-S.,IEEE Access,10.1109/ACCESS.2025.3647464,https://doi.org/10.1109/ACCESS.2025.3647464,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105025807061?origin=resultslist,2-s2.0-105025807061,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3149_robust_anomaly_detection_for_rf_signals_in_air_defense_systems_under_out_of_distribution_shi.pdf
included,physical_asset_maintenance,high,Battery capacity degradation modeling,paper-3155,2025,Aging and Performance Analysis of 18650 Lithium-Ion Cell Capacity Degradation: Data-Driven Insights and Modeling,Olivero-Ortiz V.; Oliveros I.; Robles-Algarin C.,IEEE Access,10.1109/ACCESS.2025.3636613,https://doi.org/10.1109/ACCESS.2025.3636613,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105023185069?origin=resultslist,2-s2.0-105023185069,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3155_aging_and_performance_analysis_of_18650_lithium_ion_cell_capacity_degradation_data_driven_in.pdf
included,physical_asset_maintenance,high,Fuel cell maintenance scheduling,paper-3158,2025,Optimal Postprognostics Decision-Making for Multistack Fuel Cells in Transportation: Toward Joint Load Allocation and Maintenance Scheduling,Zuo J.; Yousfi Steiner N.; Li Z.; Cadet C.; Berenguer C.; Hissel D.,IEEE Transactions on Transportation Electrification,10.1109/TTE.2024.3423404,https://doi.org/10.1109/TTE.2024.3423404,10.1109,IEEE,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/85197503880?origin=resultslist,2-s2.0-85197503880,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3158_optimal_postprognostics_decision_making_for_multistack_fuel_cells_in_transportation_toward_j.pdf
included,physical_asset_maintenance,high,Fuel cell maintenance policy,paper-3162,2025,Sensitivity analysis of an imperfect maintenance policy for Proton-exchange membrane fuel cell based on geometric a semi-Markov model,Zhang J.; Fouladirad M.; Limnios N.,Reliability Engineering and System Safety,10.1016/j.ress.2024.110674,https://doi.org/10.1016/j.ress.2024.110674,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/85210534043?origin=resultslist,2-s2.0-85210534043,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3162_sensitivity_analysis_of_an_imperfect_maintenance_policy_for_proton_exchange_membrane_fuel_ce.pdf
included,physical_asset_maintenance,high,Aircraft engine MRO predictive maintenance,paper-3165,2025,A Data-Driven Approach to Aircraft Engine MRO Using Enhanced ANNs Based on FMECA,Dagal I.; Erol B.; Fendzi Mbasso W.; Harrison A.; Demirci A.; Cali U.,IEEE Access,10.1109/ACCESS.2025.3587090,https://doi.org/10.1109/ACCESS.2025.3587090,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105010184214?origin=resultslist,2-s2.0-105010184214,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3165_a_data_driven_approach_to_aircraft_engine_mro_using_enhanced_anns_based_on_fmeca.pdf
included,physical_asset_maintenance,high,IIoT predictive maintenance framework,paper-3167,2025,A Novel Multi-Objective Fuzzy Deep Learning Framework for Predictive Maintenance in Industrial Internet of Things,Feng J.; Kan J.,IEEE Access,10.1109/ACCESS.2025.3547863,https://doi.org/10.1109/ACCESS.2025.3547863,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105001077216?origin=resultslist,2-s2.0-105001077216,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3167_a_novel_multi_objective_fuzzy_deep_learning_framework_for_predictive_maintenance_in_industri.pdf
included,physical_asset_maintenance,high,Industrial equipment predictive maintenance,paper-3171,2025,Intelligent Monitoring of Industrial Equipment: A Study on Fault Prediction Based on Deep Learning,Song J.; Wu Y.; Zhao D.; Li J.; Ding L.,Journal of Organizational and End User Computing,10.4018/JOEUC.369157,https://doi.org/10.4018/JOEUC.369157,10.4018,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/85218637641?origin=resultslist,2-s2.0-85218637641,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3171_intelligent_monitoring_of_industrial_equipment_a_study_on_fault_prediction_based_on_deep_lea.pdf
included,physical_asset_maintenance,high,Battery RUL prediction,paper-3173,2025,Enhanced battery life prediction with reduced data demand via semi-supervised representation learning,Ma L.; Tian J.; Zhang T.; Guo Q.; Chung C.Y.,Journal of Energy Chemistry,10.1016/j.jechem.2024.10.001,https://doi.org/10.1016/j.jechem.2024.10.001,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85207776165?origin=resultslist,2-s2.0-85207776165,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3173_enhanced_battery_life_prediction_with_reduced_data_demand_via_semi_supervised_representation.pdf
included,physical_asset_maintenance,high,Photovoltaic panel health monitoring,paper-3178,2025,"Condition Monitoring of Photovoltaic Panels Through Electrical Impedance Spectroscopy and Machine Learning Focusing on Temperature, Dust, and Microcracks",Iqbal S.; Maaz Hasan S.; Ayaz Y.; Ud Din E.; Waqas A.; Sajid M.,IEEE Access,10.1109/ACCESS.2025.3550738,https://doi.org/10.1109/ACCESS.2025.3550738,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105001652505?origin=resultslist,2-s2.0-105001652505,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3178_condition_monitoring_of_photovoltaic_panels_through_electrical_impedance_spectroscopy_and_ma.pdf
included,physical_asset_maintenance,high,Battery RUL prediction,paper-3179,2025,Online Fault Tolerant RUL Prediction Strategy for Lithium-Ion Batteries Using Machine Learning,Zraibi B.; Mansouri M.; Okar C.; Chaoui H.,IEEE Access,10.1109/ACCESS.2025.3554720,https://doi.org/10.1109/ACCESS.2025.3554720,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105003088292?origin=resultslist,2-s2.0-105003088292,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3179_online_fault_tolerant_rul_prediction_strategy_for_lithium_ion_batteries_using_machine_learni.pdf
included,physical_asset_maintenance,high,Marine diesel CBM and RUL,paper-3180,2025,Hybrid AI-driven condition monitoring and RUL forecasting for multi-fault diagnosis in two-stroke marine diesel engines,Mwangi M.G.W.; Park M.-H.; Chun K.W.; Noh J.-H.; Kim C.; Lee W.-J.,Journal of Ocean Engineering and Science,10.1016/j.joes.2025.12.002,https://doi.org/10.1016/j.joes.2025.12.002,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105025986846?origin=resultslist,2-s2.0-105025986846,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3180_hybrid_ai_driven_condition_monitoring_and_rul_forecasting_for_multi_fault_diagnosis_in_two_s.pdf
included,physical_asset_maintenance,high,Offshore wind maintenance failure analysis,paper-3181,2025,A novel hierarchical failure analysis approach targeting the operation and maintenance of floating offshore wind turbines,Tao Z.; Zhu R.; Hu J.; Wang M.; Chen Q.; Wang C.,Renewable Energy,10.1016/j.renene.2024.122267,https://doi.org/10.1016/j.renene.2024.122267,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85214301275?origin=resultslist,2-s2.0-85214301275,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3181_a_novel_hierarchical_failure_analysis_approach_targeting_the_operation_and_maintenance_of_fl.pdf
included,physical_asset_maintenance,high,Train bogie fault datasets,paper-3183,2025,An In-Depth Tutorial on BJTU-RAO Bogie Datasets for Fault Diagnosis,Qin Y.; Wang Y.; Li Z.S.; Wang B.; Ding A.; Wang C.; Qin Y.; Wang Y.,IEEE Access,10.1109/ACCESS.2025.3551603,https://doi.org/10.1109/ACCESS.2025.3551603,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105003034590?origin=resultslist,2-s2.0-105003034590,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3183_an_in_depth_tutorial_on_bjtu_rao_bogie_datasets_for_fault_diagnosis.pdf
included,physical_asset_maintenance,high,Turbofan RUL predictive maintenance,paper-3191,2025,Improved machine learning models with a similarity-based approach for remaining useful life prediction,Isbilen F.; Bektas O.; Avsar R.; Konar M.,Aeronautical Journal,10.1017/aer.2024.101,https://doi.org/10.1017/aer.2024.101,10.1017,Other,All Open Access; Bronze Open Access,https://www.scopus.com/pages/publications/85208671021?origin=resultslist,2-s2.0-85208671021,requires_manual_download,2,No candidate OA PDF URL produced a usable PDF automatically.,paper-3191_improved_machine_learning_models_with_a_similarity_based_approach_for_remaining_useful_life.pdf
included,physical_asset_maintenance,high,Lithium battery RUL prediction,paper-3193,2025,RUL Prediction Based on MBGD-WGAN-GRU for Lithium-Ion Batteries,Zhao Z.; Li K.; Dai Y.; Chen B.; Wang Y.; Zhao Q.,IEEE Access,10.1109/ACCESS.2025.3585036,https://doi.org/10.1109/ACCESS.2025.3585036,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105010163707?origin=resultslist,2-s2.0-105010163707,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3193_rul_prediction_based_on_mbgd_wgan_gru_for_lithium_ion_batteries.pdf
included,physical_asset_maintenance,high,Wind turbine blade failure detection,paper-3194,2025,A novel small-scale wind-turbine blade failure detection according to monitored-data,Aranizadeh A.; Shad H.; Vahidi B.; Khorsandi A.,Results in Engineering,10.1016/j.rineng.2024.103809,https://doi.org/10.1016/j.rineng.2024.103809,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/85212963041?origin=resultslist,2-s2.0-85212963041,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3194_a_novel_small_scale_wind_turbine_blade_failure_detection_according_to_monitored_data.pdf
