removed_at,corpus_id,pdf_path,screening_reason_category,screening_confidence,screening_notes,title,doi
2026-06-04T15:43:31,paper-2531,extraction_papers\paper-2531_cross_plc_an_i3ot_cross_platform_to_manage_communications_for_applications_in_real_factories.pdf,generic_nonmaintenance_ai_control,medium,IIoT communication platform,Cross-PLC: An I3oT Cross Platform to Manage Communications for Applications in Real Factories,10.3390/s25102973
2026-06-04T15:43:31,paper-2539,extraction_papers\paper-2539_intrusion_detection_in_a_digital_twin_enabled_secure_industrial_internet_of_things_environme.pdf,software_it_cyber,high,industrial intrusion detection,Intrusion Detection in a Digital Twin-Enabled Secure Industrial Internet of Things Environment for Industrial Sustainability,10.48084/etasr.10128
2026-06-04T15:43:31,paper-2544,extraction_papers\paper-2544_research_on_the_self_organized_criticality_and_fracture_predictability_of_sandstone_via_real.pdf,environment_natural_system,high,sandstone fracture geology,Research on the Self-Organized Criticality and Fracture Predictability of Sandstone via Real-Time CT Scanning and AE Monitoring,10.3390/app15116205
2026-06-04T15:43:31,paper-2545,extraction_papers\paper-2545_investigation_of_the_applicability_of_acoustic_emission_signals_for_adaptive_control_in_cnc.pdf,generic_nonmaintenance_ai_control,high,CNC wood milling adaptive control,Investigation of the Applicability of Acoustic Emission Signals for Adaptive Control in CNC Wood Milling,10.3390/app15126659
2026-06-04T15:43:31,paper-2562,extraction_papers\paper-2562_optimizing_local_explainability_in_robotic_grasp_failure_prediction.pdf,generic_nonmaintenance_ai_control,high,robotic grasp task failure,Optimizing Local Explainability in Robotic Grasp Failure Prediction,10.3390/electronics14122363
2026-06-04T15:43:31,paper-2576,extraction_papers\paper-2576_making_iot_networks_highly_fault_tolerant_through_power_fault_prediction_isolation_and_compo.pdf,software_it_cyber,medium,IoT network fault tolerance,"Making IoT Networks Highly Fault-Tolerant Through Power Fault Prediction, Isolation and Composite Networking in the Device Layer",10.3390/jsan14020024
2026-06-04T15:43:31,paper-2581,extraction_papers\paper-2581_workplace_safety_in_industry_4_0_and_beyond_a_case_study_on_risk_reduction_through_smart_man.pdf,business_social_finance,high,worker safety case study,Workplace Safety in Industry 4.0 and Beyond: A Case Study on Risk Reduction Through Smart Manufacturing Systems in the Automotive Sector,10.3390/safety11020050
2026-06-04T15:43:31,paper-2582,extraction_papers\paper-2582_prediction_of_cardiac_arrhythmias_in_cancer_patients_treated_with_immune_checkpoint_inhibito.pdf,clinical_human_outcome,high,clinical arrhythmia prediction,Prediction of Cardiac Arrhythmias in Cancer Patients Treated with Immune Checkpoint Inhibitors Using Electrocardiogram,10.3390/diagnostics15101235
2026-06-04T15:43:31,paper-2583,extraction_papers\paper-2583_a_sector_specific_digital_maturity_model_for_inland_waterway_transport.pdf,business_social_finance,medium,digital maturity assessment,A Sector-Specific Digital Maturity Model for Inland Waterway Transport,10.3390/systems13050347
2026-06-04T15:43:31,paper-2586,extraction_papers\paper-2586_ai_driven_solutions_to_improve_safety_and_health_application_of_the_redeca_framework_for_agr.pdf,other_nonmaintenance,high,tractor driver safety analysis,AI-driven solutions to improve safety and health: Application of the REDECA framework for agricultural tractor drivers,10.1371/journal.pgph.0003543
2026-06-04T15:43:31,paper-2594,extraction_papers\paper-2594_screening_and_grading_of_textural_interface_opacities_in_dsaek_grafts_with_the_m_tio_scale_f.pdf,clinical_human_outcome,high,corneal graft visual outcome prediction,Screening and Grading of Textural Interface Opacities in DSAEK Grafts with the M-TIO Scale for Predicting Visual Outcomes,10.3390/diagnostics15101241
2026-06-04T15:43:31,paper-2596,extraction_papers\paper-2596_comparison_of_contact_and_non_contact_in_single_slope_solar_desalination_systems_experimenta.pdf,generic_nonmaintenance_ai_control,high,desalination performance prediction,Comparison of Contact and Non-Contact in Single-Slope Solar Desalination Systems: Experimental Insights and Machine Learning Predictions,10.3390/pr13041129
2026-06-04T15:43:31,paper-2599,extraction_papers\paper-2599_application_of_augmented_reality_based_digital_twin_approaches_a_case_study_to_industrial_eq.pdf,generic_nonmaintenance_ai_control,medium,AR digital twin visualization,Application of augmented reality-based digital twin approaches: a case study to industrial equipment,10.1007/s00170-025-15755-w
2026-06-04T15:43:31,paper-2612,extraction_papers\paper-2612_accumulation_patterns_and_numerical_simulation_of_nitrate_n_in_layered_soils_of_the_vadose_z.pdf,environment_natural_system,high,Soil nitrate modeling,Accumulation Patterns and Numerical Simulation of Nitrate-N in Layered Soils of the Vadose Zone in Cotton Fields,10.3390/w17081117
2026-06-04T15:43:31,paper-2613,extraction_papers\paper-2613_ecgel_a_multimodal_12_lead_ecg_classification_model_for_heart_failure_prediction.pdf,clinical_human_outcome,high,Heart failure prediction,ECGEL: a multimodal 12-lead ECG classification model for heart failure prediction,10.1007/s13534-025-00468-6
2026-06-04T15:43:31,paper-2625,extraction_papers\paper-2625_enhancing_predictive_modelling_and_interpretability_in_heart_failure_prediction_a_shap_based.pdf,clinical_human_outcome,high,Heart failure mortality prediction,Enhancing predictive modelling and interpretability in heart failure prediction: a SHAP-based analysis,10.11591/ijict.v14i1.pp11-19
2026-06-04T15:43:31,paper-2626,extraction_papers\paper-2626_hybrid_cnn_lstm_model_with_custom_activation_and_loss_functions_for_predicting_fan_actuator.pdf,generic_nonmaintenance_ai_control,high,Greenhouse actuator control prediction,Hybrid CNN-LSTM Model with Custom Activation and Loss Functions for Predicting Fan Actuator States in Smart Greenhouses,10.3390/agriengineering7040118
2026-06-04T15:43:31,paper-2627,extraction_papers\paper-2627_the_intelliestimator_estimating_maintenance_cost_and_prediction_of_software_quality_reliabil.pdf,software_it_cyber,high,Software maintenance prediction,"The IntelliEstimator: Estimating Maintenance Cost and Prediction of Software Quality, Reliability, and Maintenance Using Stacking RFCXGB Classifier",10.47857/irjms.2025.v06i02.03365
2026-06-04T15:43:31,paper-2629,extraction_papers\paper-2629_on_the_fluid_behavior_response_characteristics_during_early_stage_of_cbm_co_production_in_su.pdf,acronym_collision,high,CBM means coalbed methane,On the Fluid Behavior Response Characteristics During Early Stage of CBM Co-Production in Superimposed Pressure Systems: Insights from Experimental Analysis,10.3390/pr13041095
2026-06-04T15:43:31,paper-2632,extraction_papers\paper-2632_unravelling_ostrom_s_design_principles_underpinning_sustainable_heritage_projects.pdf,other_nonmaintenance,high,Heritage governance principles,Unravelling Ostrom’s Design Principles Underpinning Sustainable Heritage Projects,10.3390/buildings15071152
2026-06-04T15:43:31,paper-2633,extraction_papers\paper-2633_quantitative_cortex_based_mapping_with_hybrid_18f_fdg_pet_mr_images_in_mri_negative_epilepsy.pdf,clinical_human_outcome,high,Epilepsy clinical mapping,Quantitative Cortex-Based Mapping With Hybrid 18F-FDG-PET/MR Images in MRI-Negative Epilepsy,10.1111/cns.70336
2026-06-04T15:43:31,paper-2636,extraction_papers\paper-2636_fault_resilient_wireless_platforms_for_industrial_iot_applications.pdf,software_it_cyber,medium,Wireless network resilience focus,Fault-Resilient Wireless Platforms for Industrial IoT Applications,10.58346/JOWUA.2025.I2.040
2026-06-04T15:43:31,paper-2680,extraction_papers\paper-2680_user_guide_and_sensor_selection_guide_for_process_transparency.pdf,generic_nonmaintenance_ai_control,high,Sensor selection for process transparency,User Guide and Sensor Selection Guide for Process Transparency,10.3390/pr13041130
2026-06-04T15:43:31,paper-2681,extraction_papers\paper-2681_enhanced_pilot_attention_monitoring_a_time_frequency_eeg_analysis_using_cnn_lstm_networks_fo.pdf,other_nonmaintenance,high,Pilot attention monitoring,Enhanced Pilot Attention Monitoring: A Time-Frequency EEG Analysis Using CNN–LSTM Networks for Aviation Safety,10.3390/info16060503
2026-06-04T15:43:31,paper-2694,extraction_papers\paper-2694_characteristics_analysis_of_failure_envelope_for_fiber_reinforced_plastic_and_its_dependence.pdf,other_nonmaintenance,medium,Composite material failure mechanics,Characteristics analysis of failure envelope for fiber-reinforced plastic and its dependence on the ratio of uniaxial strength,10.1002/pc.29487
2026-06-04T15:43:31,paper-2695,extraction_papers\paper-2695_proactive_healthcare_machine_learning_driven_insights_into_kidney_failure_prediction.pdf,clinical_human_outcome,high,Kidney failure prediction,Proactive healthcare: machine learning-driven insights into kidney failure prediction,10.1007/s43995-025-00118-z
2026-06-04T15:43:31,paper-2701,extraction_papers\paper-2701_virtualized_computational_rfid_vcrfid_solution_for_industry_4_0_applications.pdf,generic_nonmaintenance_ai_control,high,RFID sensing platform only,Virtualized Computational RFID (VCRFID) Solution for Industry 4.0 Applications †,10.3390/electronics14122397
2026-06-04T15:43:31,paper-2702,extraction_papers\paper-2702_digital_twin_road_value_and_implications_involving_data_and_application.pdf,generic_nonmaintenance_ai_control,medium,Generic road digital twin,Digital Twin Road: value and implications involving data and application,10.1007/s42452-025-07018-w
2026-06-04T15:43:31,paper-2720,extraction_papers\paper-2720_external_validation_and_update_of_the_pediatric_asthma_risk_score_as_a_passive_digital_marke.pdf,clinical_human_outcome,high,Childhood asthma risk prediction,External validation and update of the pediatric asthma risk score as a passive digital marker for childhood asthma using integrated electronic health records,10.1016/j.eclinm.2025.103254
2026-06-04T15:43:31,paper-2724,extraction_papers\paper-2724_investigation_on_electromigration_induced_failure_and_reservoir_effect_in_alcu_interconnects.pdf,other_nonmaintenance,medium,Interconnect failure physics,Investigation on Electromigration-Induced Failure and Reservoir Effect in AlCu Interconnects,10.3390/mi16040458
2026-06-04T15:43:31,paper-2737,extraction_papers\paper-2737_refining_drought_assessment_a_multi_dimensional_analysis_of_condition_monitoring_observer_re.pdf,environment_natural_system,high,Drought condition reports,Refining Drought Assessment: A Multi-Dimensional Analysis of Condition Monitoring Observer Reports in Missouri (2018–2024),10.3390/atmos16040389
2026-06-04T15:43:31,paper-2742,extraction_papers\paper-2742_a_collision_risk_control_model_for_mechanical_engineering_vehicles_based_on_image_road_condi.pdf,generic_nonmaintenance_ai_control,high,Vehicle collision risk control,A Collision Risk Control Model for Mechanical Engineering Vehicles Based on Image Road Condition Monitoring Method,10.15282/ijame.22.2.2025.13.0950
2026-06-04T15:43:31,paper-2744,extraction_papers\paper-2744_internet_of_things_applications_for_energy_management_in_buildings_using_artificial_intellig.pdf,generic_nonmaintenance_ai_control,high,Building energy optimization,Internet of Things Applications for Energy Management in Buildings Using Artificial Intelligence—A Case Study,10.3390/en18071706
2026-06-04T15:43:31,paper-2746,extraction_papers\paper-2746_estimating_time_to_failure_and_long_term_strength_of_rocks_based_on_creep_strain_rate_model.pdf,environment_natural_system,medium,Rock creep failure prediction,Estimating Time-to-Failure and Long-Term Strength of Rocks Based on Creep Strain Rate Model,10.1007/s00603-024-04088-x
2026-06-04T15:43:31,paper-2749,extraction_papers\paper-2749_evaluation_of_the_impact_of_fermentation_conditions_scale_up_and_stirring_on_physicochemical.pdf,biology_biotech_non_equipment,high,Kombucha fermentation optimization,"Evaluation of the Impact of Fermentation Conditions, Scale Up and Stirring on Physicochemical Parameters, Antioxidant Capacity and Volatile Compounds of Green Tea Kombucha",10.3390/fermentation11040201
2026-06-04T15:43:31,paper-2752,extraction_papers\paper-2752_energy_evolution_law_and_catastrophic_failure_prediction_of_luohe_formation_sandstone_during.pdf,environment_natural_system,high,Sandstone freeze-thaw failure,Energy evolution law and catastrophic failure prediction of Luohe formation sandstone during rupture process experienced one freeze-thaw cycle,10.1371/journal.pone.0321656
2026-06-04T15:43:31,paper-2757,extraction_papers\paper-2757_microfinance_institutions_failure_prediction_in_emerging_countries_a_machine_learning_approa.pdf,business_social_finance,high,Microfinance failure prediction,"Microfinance institutions failure prediction in emerging countries, a machine learning approach",10.1371/journal.pone.0321989
2026-06-04T15:43:31,paper-2764,extraction_papers\paper-2764_intelligent_3d_printing_algorithms_accelerating_additive_manufacturing_with_precision_and_de.pdf,generic_nonmaintenance_ai_control,medium,Additive manufacturing defect control,Intelligent 3D Printing Algorithms: Accelerating Additive Manufacturing with Precision and Defect-Free Fabrication,10.14419/fs83b471
2026-06-04T15:43:31,paper-2768,extraction_papers\paper-2768_mold_free_manufacturing_of_ultra_thin_composite_film_with_flower_like_microstructures_for_hi.pdf,clinical_human_outcome,high,Wearable physiological monitoring,Mold-Free Manufacturing of Ultra-Thin Composite Film with Flower-like Microstructures for Highly Sensitive Tactile Sensing,10.3390/ma18122863
2026-06-04T15:43:31,paper-2778,extraction_papers\paper-2778_a_kick_in_the_headwaters_evaluating_a_macroinvertebrate_sampling_method_for_ecological_condi.pdf,environment_natural_system,high,Stream ecological monitoring,A Kick in the Headwaters: Evaluating a Macroinvertebrate Sampling Method for Ecological Condition Monitoring in Small Streams,10.1002/rra.4405
2026-06-04T15:43:31,paper-2779,extraction_papers\paper-2779_the_influence_of_the_machining_parameters_of_aw_7020_aluminum_alloy_shafts_on_the_surface_ro.pdf,generic_nonmaintenance_ai_control,medium,Machining quality monitoring,"The Influence of the Machining Parameters of AW-7020 Aluminum Alloy Shafts on the Surface Roughness, Cutting Forces, and Acoustic Emission Signal",10.3390/ma18091992
2026-06-04T15:43:31,paper-2785,extraction_papers\paper-2785_revisiting_gps_spoofing_in_phasor_measurement_real_world_exploitation_and_practical_detectio.pdf,software_it_cyber,high,Power grid GPS spoofing,Revisiting GPS Spoofing in Phasor Measurement: Real-World Exploitation and Practical Detection in Power Grids,10.1145/3720543
2026-06-04T15:43:31,paper-2788,extraction_papers\paper-2788_evolution_and_optimization_of_the_halp_formula_for_predicting_free_flap_failure_a_progressiv.pdf,clinical_human_outcome,high,Surgical flap failure prediction,Evolution and Optimization of the HALP Formula for Predicting Free Flap Failure: A Progressive Analysis of Predictive Accuracy,10.3390/surgeries6020044
2026-06-04T15:43:31,paper-2815,extraction_papers\paper-2815_comparative_analysis_of_post_hoc_explainable_methods_for_robotic_grasp_failure_prediction.pdf,generic_nonmaintenance_ai_control,high,Robotic grasp failure not maintenance,Comparative Analysis of Post Hoc Explainable Methods for Robotic Grasp Failure Prediction,10.3390/electronics14091868
2026-06-04T15:43:31,paper-2823,extraction_papers\paper-2823_innovative_data_techniques_for_centrifugal_pump_optimization_with_machine_learning_and_ai_mo.pdf,generic_nonmaintenance_ai_control,medium,Pump optimization without maintenance aim,Innovative data techniques for centrifugal pump optimization with machine learning and AI model,10.1371/journal.pone.0325952
2026-06-04T15:43:31,paper-2833,extraction_papers\paper-2833_comparison_of_different_criteria_and_analytical_models_for_the_analysis_of_composite_cylinde.pdf,other_nonmaintenance,high,Composite cylinder design failure analysis,Comparison of Different Criteria and Analytical Models for the Analysis of Composite Cylinders Assisted by Online Software,10.3390/applmech6020032
2026-06-04T15:43:31,paper-2837,extraction_papers\paper-2837_digital_twin_based_virtual_factory_and_cyber_physical_production_systems_collaborative_auton.pdf,generic_nonmaintenance_ai_control,high,Generic industrial metaverse framework,"Digital twin-based virtual factory and cyber-physical production systems, collaborative autonomous robotic and networked manufacturing technologies, and enterprise and business intelligence algorithms for industrial metaverse",10.24136/eq.3557
2026-06-04T15:43:31,paper-2845,extraction_papers\paper-2845_source_free_domain_adaptation_for_cross_modality_abdominal_multi_organ_segmentation_challeng.pdf,clinical_human_outcome,high,Clinical organ segmentation,Source-Free Domain Adaptation for Cross-Modality Abdominal Multi-Organ Segmentation Challenges,10.3390/info16060460
2026-06-04T15:43:31,paper-2867,extraction_papers\paper-2867_orthotropic_constitutive_modeling_and_tsai_wu_failure_criterion_for_carbon_fiber_reinforced.pdf,other_nonmaintenance,high,Composite material failure modeling,Orthotropic Constitutive Modeling and Tsai–Wu Failure Criterion for Carbon Fiber-Reinforced PEEK Composites,10.3390/polym17081076
2026-06-04T15:43:31,paper-2870,extraction_papers\paper-2870_substation_inspection_safety_risk_identification_based_on_synthetic_data_and_spatiotemporal.pdf,generic_nonmaintenance_ai_control,high,Operator safety action detection,Substation Inspection Safety Risk Identification Based on Synthetic Data and Spatiotemporal Action Detection,10.3390/s25092720
2026-06-04T15:43:31,paper-2876,extraction_papers\paper-2876_acoustic_based_machine_main_state_monitoring_for_high_speed_cnc_drilling.pdf,generic_nonmaintenance_ai_control,high,CNC operational state detection only,Acoustic-Based Machine Main State Monitoring for High-Speed CNC Drilling,10.3390/machines13050372
2026-06-04T15:43:31,paper-2885,extraction_papers\paper-2885_radiodosiomics_prediction_of_treatment_failures_prior_to_chemoradiotherapy_in_head_and_neck.pdf,clinical_human_outcome,high,Cancer treatment failure prediction,Radiodosiomics Prediction of Treatment Failures Prior to Chemoradiotherapy in Head-and-Neck Squamous Cell Carcinoma,10.3390/app15126941
2026-06-04T15:43:31,paper-2889,extraction_papers\paper-2889_proposal_for_a_digital_twin_approach_based_on_uncertainty_management_interactive_optimisatio.pdf,generic_nonmaintenance_ai_control,high,Mechanical design optimization digital twin,Proposal for a Digital Twin Approach Based on Uncertainty Management Interactive Optimisation,10.1007/s42979-025-03849-x
2026-06-04T15:43:31,paper-2893,extraction_papers\paper-2893_a_unified_equation_for_predicting_crack_growth_in_rubber_composites_across_all_crack_growth.pdf,other_nonmaintenance,high,Rubber material crack growth model,A Unified Equation for Predicting Crack Growth in Rubber Composites Across All Crack Growth Rates,10.3390/polym17101357
2026-06-04T15:43:31,paper-2909,extraction_papers\paper-2909_improving_educational_outcomes_and_economic_efficiency_with_wireless_sensor_networks_in_smar.pdf,business_social_finance,high,Educational outcomes resource optimization,Improving Educational Outcomes and Economic Efficiency with Wireless Sensor Networks in Smart Classrooms,10.58346/JOWUA.2025.I2.045
2026-06-04T15:43:31,paper-2913,extraction_papers\paper-2913_the_legacy_of_the_roman_pottery_production_in_the_alluvial_landscape_in_italy_traces_of_reli.pdf,other_nonmaintenance,high,Archaeological landscape mapping,The legacy of the Roman pottery production in the alluvial landscape in Italy: traces of relict clay pits and their ancient environmental impact,10.1007/s12520-025-02202-w
2026-06-04T15:43:31,paper-2916,extraction_papers\paper-2916_analysis_of_distribution_patterns_and_competitiveness_of_the_ethnic_medicine_and_healthcare.pdf,acronym_collision,high,PDM means Porter Diamond Model,Analysis of Distribution Patterns and Competitiveness of the Ethnic Medicine and Healthcare Industry Using Multi-Source Data,10.1002/hpm.3900
2026-06-04T15:43:31,paper-2922,extraction_papers\paper-2922_real_time_mems_based_joint_friction_identification_for_enhanced_dynamic_performance_in_robot.pdf,generic_nonmaintenance_ai_control,medium,Robot friction identification for control,Real Time MEMS-Based Joint Friction Identification for Enhanced Dynamic Performance in Robotic Applications,10.3390/robotics14040036
2026-06-04T15:43:31,paper-2923,extraction_papers\paper-2923_a_vca_combined_mhsa_cnn_for_aero_engine_hot_jet_remote_sensing_mixed_spectral_feature_extrac.pdf,other_nonmaintenance,high,Aero-engine exhaust spectral unmixing,A VCA Combined MHSA-CNN for Aero-Engine Hot Jet Remote Sensing Mixed Spectral Feature Extraction,10.3390/rs17071147
2026-06-04T15:43:31,paper-2926,extraction_papers\paper-2926_a_practical_approach_to_defining_a_framework_for_developing_an_agentic_aiops_system.pdf,software_it_cyber,high,AIOps IT operations framework,A Practical Approach to Defining a Framework for Developing an Agentic AIOps System,10.3390/electronics14091775
2026-06-04T15:43:31,paper-2932,extraction_papers\paper-2932_towards_frugal_industrial_ai_a_framework_for_the_development_of_scalable_and_robust_machine.pdf,generic_nonmaintenance_ai_control,medium,Generic frugal industrial AI framework,Towards Frugal Industrial AI: a framework for the development of scalable and robust machine learning models in the shop floor,10.1007/s00170-024-14508-5
2026-06-04T15:43:31,paper-2939,extraction_papers\paper-2939_detection_of_heart_disease_using_binary_classification_machine_learning_model.pdf,clinical_human_outcome,high,Heart disease diagnosis,Detection of Heart Disease Using Binary Classification Machine Learning Model,10.18280/isi.300501
2026-06-04T15:43:31,paper-2944,extraction_papers\paper-2944_revolutionizing_mobility_the_integration_of_machine_learning_and_artificial_intelligence_in.pdf,generic_nonmaintenance_ai_control,high,General automotive AI mobility review,Revolutionizing Mobility: The Integration of Machine Learning and Artificial Intelligence in the Automotive Industry,10.14445/23488379/IJEEE-V12I5P126
2026-06-04T15:43:31,paper-2964,extraction_papers\paper-2964_revolutionising_educational_management_with_ai_and_wireless_networks_a_framework_for_smart_r.pdf,business_social_finance,high,Educational management resource allocation,Revolutionising Educational Management with AI and Wireless Networks: A Framework for Smart Resource Allocation and Decision-Making,10.3390/app15105293
2026-06-04T15:43:31,paper-2967,extraction_papers\paper-2967_predicting_business_failure_with_the_xgboost_algorithm_the_role_of_environmental_risk.pdf,business_social_finance,high,Business failure prediction,Predicting Business Failure with the XGBoost Algorithm: The Role of Environmental Risk,10.3390/su17114948
2026-06-04T15:43:31,paper-2980,extraction_papers\paper-2980_characterization_of_space_charge_accumulations_in_alternative_gas_to_liquid_oil_immersed_pap.pdf,other_nonmaintenance,medium,Transformer insulation material behavior,Characterization of Space Charge Accumulations in Alternative Gas-to-Liquid Oil-Immersed Paper Insulation Under Polarity Reversal Voltage Scenarios,10.3390/en18123152
2026-06-04T15:43:31,paper-2983,extraction_papers\paper-2983_non_invasive_voltage_measurement_device_based_on_mems_electric_field_sensor_and_applications.pdf,generic_nonmaintenance_ai_control,high,Voltage measurement device only,Non-Invasive Voltage Measurement Device Based on MEMS Electric Field Sensor and Applications,10.3390/electronics14112140
2026-06-04T15:43:31,paper-2984,extraction_papers\paper-2984_integrating_density_functional_theory_calculations_and_machine_learning_to_identify_conducti.pdf,acronym_collision,high,CBM means conduction band minimum,Integrating Density Functional Theory Calculations and Machine Learning to Identify Conduction Band Minimum as a Descriptor for High-Efficiency Hydrogen Evolution Reaction Catalysts in Transition Metal Dichalcogenides,10.3390/catal15040309
2026-06-04T15:43:31,paper-2985,extraction_papers\paper-2985_heart_failure_prediction_based_on_bootstrap_sampling_and_weighted_fusion_lightgbm_model.pdf,clinical_human_outcome,high,Heart failure prediction,Heart Failure Prediction Based on Bootstrap Sampling and Weighted Fusion LightGBM Model,10.3390/app15084360
2026-06-04T15:43:31,paper-2997,extraction_papers\paper-2997_fault_recognition_method_and_application_based_on_generative_adversarial_network.pdf,environment_natural_system,high,Geological fault recognition,Fault Recognition Method and Application Based on Generative Adversarial Network,10.1002/ese3.70086
2026-06-04T15:43:31,paper-3000,extraction_papers\paper-3000_implementation_of_iot_and_intelligent_control_in_rectifiers_and_control_of_pneumatic_valves.pdf,generic_nonmaintenance_ai_control,high,Process automation without maintenance,Implementation of IOT and Intelligent Control in Rectifiers and Control of Pneumatic Valves for the Optimization of the Process of Chrome Plating and Pickling of Hydraulic Components,10.14445/23488379/IJEEE-V12I5P125
2026-06-04T15:43:31,paper-3009,extraction_papers\paper-3009_flow_heat_transfer_characteristics_and_dynamic_response_of_once_through_cooling_water_system.pdf,generic_nonmaintenance_ai_control,high,Cooling system control optimization only,Flow Heat Transfer Characteristics and Dynamic Response of Once-Through Cooling Water System in Nuclear Power Plants Under Complex Operating Conditions,10.3390/en18051207
2026-06-04T15:43:31,paper-3018,extraction_papers\paper-3018_assembly_of_cellulases_from_separate_catalytic_domains_and_a_cellulose_binding_module_for_un.pdf,acronym_collision,high,CBM means cellulose binding module,Assembly of Cellulases from Separate Catalytic Domains and a Cellulose-Binding Module for Understanding Cooperative Crystalline Cellulose Degradation,10.3390/app15042214
2026-06-04T15:43:31,paper-3022,extraction_papers\paper-3022_complex_valued_physics_informed_machine_learning_for_efficient_solving_of_quintic_nonlinear.pdf,generic_nonmaintenance_ai_control,high,Physics equation solver no maintenance,Complex-valued physics-informed machine learning for efficient solving of quintic nonlinear Schrödinger equations,10.1103/PhysRevResearch.7.013164
2026-06-04T15:43:31,paper-3047,extraction_papers\paper-3047_an_efficient_time_sensitive_networking_traffic_scheduling_method_for_train_communication_net.pdf,generic_nonmaintenance_ai_control,high,Train network traffic scheduling only,An Efficient Time-Sensitive Networking Traffic Scheduling Method for Train Communication Network,10.1002/tee.24210
2026-06-04T15:43:31,paper-3057,extraction_papers\paper-3057_harnessing_industry_4_0_for_smes_advancing_smart_manufacturing_and_logistics_for_sustainable.pdf,business_social_finance,high,SME technology adoption study,Harnessing Industry 4.0 for SMEs: Advancing Smart Manufacturing and Logistics for Sustainable Supply Chains,10.3390/su17030813
2026-06-04T15:43:31,paper-3065,extraction_papers\paper-3065_machine_learning_based_process_monitoring_for_automated_composites_manufacturing.pdf,generic_nonmaintenance_ai_control,medium,Manufacturing process quality monitoring,Machine-learning based process monitoring for automated composites manufacturing,10.1007/s10845-023-02282-2
2026-06-04T15:43:31,paper-3101,extraction_papers\paper-3101_machine_learning_and_company_failure_prediction_evidence_from_south_africa.pdf,business_social_finance,high,Company failure prediction,Machine learning and company failure prediction: Evidence from South Africa,10.4102/ac.v25i1.1365
2026-06-04T15:43:31,paper-3102,extraction_papers\paper-3102_monitoring_welfare_of_individual_broiler_chickens_using_ultra_wideband_and_inertial_measurem.pdf,biology_biotech_non_equipment,high,Animal welfare monitoring,Monitoring Welfare of Individual Broiler Chickens Using Ultra-Wideband and Inertial Measurement Unit Wearables,10.3390/s25030811
2026-06-04T15:43:31,paper-3111,extraction_papers\paper-3111_intersections_of_big_data_and_iot_in_academic_publications_a_topic_modeling_approach.pdf,other_nonmaintenance,high,Bibliometric topic modeling only,Intersections of Big Data and IoT in Academic Publications: A Topic Modeling Approach,10.3390/s25030906
2026-06-04T15:43:31,paper-3116,extraction_papers\paper-3116_turning_agricultural_biomass_ash_into_a_valuable_resource_in_the_construction_industry_explo.pdf,acronym_collision,high,CBM means circular business model,Turning Agricultural Biomass Ash into a Valuable Resource in the Construction Industry—Exploring the Potential of Industrial Symbiosis,10.3390/buildings15020273
2026-06-04T15:43:31,paper-3119,extraction_papers\paper-3119_leveraging_cloud_and_iot_based_nlp_in_virtual_reality_for_sustainable_industry_innovation_a.pdf,generic_nonmaintenance_ai_control,high,Generic cloud IoT VR framework,"Leveraging Cloud and IoT-Based NLP in Virtual Reality for Sustainable Industry Innovation: A Pathway to Achieving SDG 9 (Industry, Innovation, and Infrastructure)",10.1002/itl2.659
2026-06-04T15:43:31,paper-3121,extraction_papers\paper-3121_optimization_of_decision_support_technology_for_offshore_oil_condition_monitoring_with_carbo.pdf,generic_nonmaintenance_ai_control,medium,Oil image classification no asset maintenance,Optimization of Decision Support Technology for Offshore Oil Condition Monitoring with Carbon Neutrality as the Goal in the Enterprise Development Process,10.1371/journal.pone.0319858
2026-06-04T15:43:31,paper-3160,extraction_papers\paper-3160_effect_of_cognitive_bias_modification_training_on_body_image_dissatisfaction_in_adolescents.pdf,clinical_human_outcome,high,CBM clinical training in adolescents,Effect of cognitive bias modification training on body image dissatisfaction in adolescents with anorexia nervosa or depression—a pilot feasibility randomized controlled crossover study,10.3389/fpsyg.2025.1655064
2026-06-04T15:43:31,paper-3200,extraction_papers\paper-3200_hybrid_driven_dynamic_position_prediction_of_robot_end_effector_integrating_parametric_dynam.pdf,acronym_collision,high,PDM means parametric dynamic model,Hybrid-Driven Dynamic Position Prediction of Robot End-Effector Integrating Parametric Dynamic Model and Machine Learning,10.3390/app15020895
2026-06-04T15:43:31,paper-3240,extraction_papers\paper-3240_ensemble_learning_for_real_time_anomaly_detection_and_predictive_maintenance_in_smart_factor.pdf,software_it_cyber,medium,IIoT intrusion detection not asset health,ENSEMBLE LEARNING FOR REAL-TIME ANOMALY DETECTION AND PREDICTIVE MAINTENANCE IN SMART FACTORIES,10.30765/er.2633
2026-06-04T15:43:31,paper-3249,extraction_papers\paper-3249_building_defect_prediction_models_by_online_learning_considering_defect_overlooking.pdf,software_it_cyber,high,Software defect prediction online learning,Building Defect Prediction Models by Online Learning Considering Defect Overlooking,10.1587/transinf.2024MPL0001
2026-06-04T15:43:31,paper-3256,extraction_papers\paper-3256_domain_specific_implications_of_error_type_metrics_in_risk_based_software_fault_prediction.pdf,software_it_cyber,high,Software fault prediction,Domain-specific implications of error-type metrics in risk-based software fault prediction,10.1007/s11219-024-09704-1
