screening_decision,screening_reason_category,screening_confidence,screening_notes,corpus_id,year,title,authors,source_title,doi,doi_url,doi_prefix,publisher_family,open_access,scopus_link,eid,retrieval_status,attempted_candidates,notes,expected_pdf_filename
excluded,generic_nonmaintenance_ai_control,high,Grid data use lacks maintenance focus,paper-3810,2025,Leveraging the Potential of Novel Data in Power Line Communication of Electricity Grids,Balada C.; Bondorf M.; Ahmed S.; Zdrallek M.; Dengel A.,IEEE Access,10.1109/ACCESS.2025.3560811,https://doi.org/10.1109/ACCESS.2025.3560811,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105002848418?origin=resultslist,2-s2.0-105002848418,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3810_leveraging_the_potential_of_novel_data_in_power_line_communication_of_electricity_grids.pdf
excluded,generic_nonmaintenance_ai_control,high,Healthcare digital twin lacks maintenance focus,paper-3812,2025,FEDTWIN–trustworthy digital twin as a service for visually impaired,Natarajan H.P.; Annadurai P.,Automatika,10.1080/00051144.2025.2572148,https://doi.org/10.1080/00051144.2025.2572148,10.1080,Taylor & Francis,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105020707632?origin=resultslist,2-s2.0-105020707632,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3812_fedtwin_trustworthy_digital_twin_as_a_service_for_visually_impaired.pdf
included,physical_asset_maintenance,medium,Motor parameter estimation supports maintenance,paper-3813,2025,Parameter Estimation for Three-Phase Induction Motor Based on Performance Curves and Differential Evolution,Castoldi M.F.; Bazan G.H.; Souza W.A.; Graciola C.L.; Silva R.M.; Goedtel A.,IEEE Access,10.1109/ACCESS.2025.3592886,https://doi.org/10.1109/ACCESS.2025.3592886,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105012492903?origin=resultslist,2-s2.0-105012492903,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3813_parameter_estimation_for_three_phase_induction_motor_based_on_performance_curves_and_differe.pdf
included,physical_asset_maintenance,high,Reactor system reliability and maintenance,paper-3816,2025,"Reliability Analysis for a New Semiautomated Control and Monitoring System for GHARR-1 MNSR Using Failure Modes, Effects, and Criticality Analysis",Obeng H.K.; Edziah R.; Amponsah-Abu E.O.,Journal of Electrical and Computer Engineering,10.1155/jece/4692754,https://doi.org/10.1155/jece/4692754,10.1155,Wiley / IET / Hindawi,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105019509103?origin=resultslist,2-s2.0-105019509103,requires_manual_download,10,No candidate OA PDF URL produced a usable PDF automatically.,paper-3816_reliability_analysis_for_a_new_semiautomated_control_and_monitoring_system_for_gharr_1_mnsr.pdf
included,physical_asset_maintenance,high,SiC MOSFET temperature condition monitoring,paper-3821,2025,Load-Independent Junction Temperature Estimation via Combined TSEPs Modeling for SiC MOSFETs,Luo M.; Tan K.; Tang X.; Hu C.; Li Z.; Ji B.; Zhang Z.; Cao W.,IEEE Transactions on Power Electronics,10.1109/TPEL.2024.3473529,https://doi.org/10.1109/TPEL.2024.3473529,10.1109,IEEE,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/85206015577?origin=resultslist,2-s2.0-85206015577,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3821_load_independent_junction_temperature_estimation_via_combined_tseps_modeling_for_sic_mosfets.pdf
excluded,environment_natural_system,high,civil infra update: building moisture damage,paper-3824,2025,Predictive modeling and estimation of moisture damages in Swedish buildings: A machine learning approach,Wu P.-Y.; Johansson T.; Mundt-Petersen S.O.; Mjörnell K.,Sustainable Cities and Society,10.1016/j.scs.2024.105997,https://doi.org/10.1016/j.scs.2024.105997,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85211971013?origin=resultslist,2-s2.0-85211971013,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3824_predictive_modeling_and_estimation_of_moisture_damages_in_swedish_buildings_a_machine_learni.pdf
included,physical_asset_maintenance,high,Elevator rope monitoring for maintenance,paper-3825,2025,A Novel Approach to Elevator Safety: Semi-Supervised Data Labeling for Function Classification and Uneven Rope Tension Detection Using FBG Sensors,Rajibul Islam M.; Lu L.; Rashedul Islam M.; Tsang W.H.; Chung W.H.; Leung C.K.F.; Ng Y.K.; Cheng K.-C.; Tam H.-Y.,IEEE Access,10.1109/ACCESS.2025.3628544,https://doi.org/10.1109/ACCESS.2025.3628544,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105020978165?origin=resultslist,2-s2.0-105020978165,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3825_a_novel_approach_to_elevator_safety_semi_supervised_data_labeling_for_function_classificatio.pdf
included,physical_asset_maintenance,high,NPP turbine oil degradation management,paper-3826,2025,Improvement of the Method for Recovery of Synthetic Fire-Resistant Turbine Oil for Nuclear Power Plant Equipment; [Удосконалення методу відновлення синтетичної вогнестійкої турбінної оливи для обладнання АЕС],Zaitsev S.; Kuznietsov P.; Kravchenko V.; Maznyk M.; Margaza A.; Kyshnevskii V.,Nuclear and Radiation Safety,10.32918/NRS.2025.1(105).06,https://doi.org/10.32918/NRS.2025.1(105).06,10.32918,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105003311557?origin=resultslist,2-s2.0-105003311557,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3826_improvement_of_the_method_for_recovery_of_synthetic_fire_resistant_turbine_oil_for_nuclear_p.pdf
excluded,software_it_cyber,high,DDoS mitigation not asset maintenance,paper-3827,2025,Neural Network DDoS Mitigation System With Forensic Audit Support for Cyber Police,Vladov S.; Ścisło Ł.; Sachenko A.; Foros H.; Zhuravlov D.; Vysotska V.; Varlakhov V.; Sachenko S.; Krupiński J.; Brusakova O.,IEEE Access,10.1109/ACCESS.2025.3634478,https://doi.org/10.1109/ACCESS.2025.3634478,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105022610552?origin=resultslist,2-s2.0-105022610552,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3827_neural_network_ddos_mitigation_system_with_forensic_audit_support_for_cyber_police.pdf
included,physical_asset_maintenance,high,Actuator model applied to fault detection,paper-3829,2025,A Machine Learning Model of Electro-Hydrostatic Actuators With the Low-Data Limit and Its Application to Fault Detection,Hosseinpour S.; Kinsner W.; Sepehri N.,IEEE Access,10.1109/ACCESS.2025.3639515,https://doi.org/10.1109/ACCESS.2025.3639515,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105023844271?origin=resultslist,2-s2.0-105023844271,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3829_a_machine_learning_model_of_electro_hydrostatic_actuators_with_the_low_data_limit_and_its_ap.pdf
excluded,software_it_cyber,high,Software defect prediction only,paper-3831,2025,Using Permutation-Based Feature Importance for Improved Machine Learning Model Performance at Reduced Costs,Khan A.; Ali A.; Khan J.; Ullah F.; Faheem M.,IEEE Access,10.1109/ACCESS.2025.3544625,https://doi.org/10.1109/ACCESS.2025.3544625,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/85218874952?origin=resultslist,2-s2.0-85218874952,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3831_using_permutation_based_feature_importance_for_improved_machine_learning_model_performance_a.pdf
included,physical_asset_maintenance,high,Transformer arcing fault monitoring,paper-3833,2025,Research on the Evolution Mechanism of Partial Discharge Signals for Arcing Faults in Transformers,Han C.; Gao K.; Chang W.; Qi B.; Bi J.; Yuan S.; Huang M.; Gao T.,IEEE Access,10.1109/ACCESS.2025.3525953,https://doi.org/10.1109/ACCESS.2025.3525953,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/85215430396?origin=resultslist,2-s2.0-85215430396,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3833_research_on_the_evolution_mechanism_of_partial_discharge_signals_for_arcing_faults_in_transf.pdf
excluded,generic_nonmaintenance_ai_control,medium,Smart agriculture lacks asset maintenance target,paper-3835,2025,"A Federated Explainable AI Framework for Smart Agriculture: Enhancing Transparency, Efficiency, and Sustainability",Tahir H.A.; Alayed W.; Hassan W.U.,IEEE Access,10.1109/ACCESS.2025.3571340,https://doi.org/10.1109/ACCESS.2025.3571340,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105005784914?origin=resultslist,2-s2.0-105005784914,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3835_a_federated_explainable_ai_framework_for_smart_agriculture_enhancing_transparency_efficiency.pdf
included,physical_asset_maintenance,high,Production scheduling with maintenance planning,paper-3837,2025,Dynamic production scheduling and maintenance planning under opportunistic grouping,Ouahabi N.; Chebak A.; Kamach O.; Zegrari M.,Computers and Industrial Engineering,10.1016/j.cie.2024.110646,https://doi.org/10.1016/j.cie.2024.110646,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85210627432?origin=resultslist,2-s2.0-85210627432,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3837_dynamic_production_scheduling_and_maintenance_planning_under_opportunistic_grouping.pdf
included,physical_asset_maintenance,high,Industrial actuator fault diagnosis,paper-3840,2025,Random wavelet kernels for interpretable fault diagnosis in industrial systems,"Deng H.; Khan S.; Erkoyuncu J.A., (2)",CIRP Annals,10.1016/j.cirp.2025.04.083,https://doi.org/10.1016/j.cirp.2025.04.083,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105004920017?origin=resultslist,2-s2.0-105004920017,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3840_random_wavelet_kernels_for_interpretable_fault_diagnosis_in_industrial_systems.pdf
excluded,generic_nonmaintenance_ai_control,high,Grid state estimation lacks maintenance focus,paper-3841,2025,Dynamic State Estimation in Power Electronics-Dominated Grids Using a Digital Twin Approach,Idrisov I.; Veretennikov I.; Ibanez F.M.,IEEE Access,10.1109/ACCESS.2025.3554258,https://doi.org/10.1109/ACCESS.2025.3554258,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105002307778?origin=resultslist,2-s2.0-105002307778,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3841_dynamic_state_estimation_in_power_electronics_dominated_grids_using_a_digital_twin_approach.pdf
excluded,environment_natural_system,high,civil infra update: cable stayed bridge cables,paper-3842,2025,An Advanced Computer Vision Method for Noncontact Vibration Measurement of Cables in Cable-Stayed Bridges,Lu N.; Zeng W.; Cui J.; Luo Y.; Liu X.; Liu Y.,Structural Control and Health Monitoring,10.1155/stc/1254049,https://doi.org/10.1155/stc/1254049,10.1155,Wiley / IET / Hindawi,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105003795824?origin=resultslist,2-s2.0-105003795824,requires_manual_download,10,No candidate OA PDF URL produced a usable PDF automatically.,paper-3842_an_advanced_computer_vision_method_for_noncontact_vibration_measurement_of_cables_in_cable_s.pdf
included,physical_asset_maintenance,high,Marine cable robotic inspection maintenance,paper-3845,2025,Innovative strategy and practice of using underwater robot for marine cable inspection and operation and maintenance,Liu X.; Xie S.,Cognitive Robotics,10.1016/j.cogr.2025.06.001,https://doi.org/10.1016/j.cogr.2025.06.001,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105009875491?origin=resultslist,2-s2.0-105009875491,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3845_innovative_strategy_and_practice_of_using_underwater_robot_for_marine_cable_inspection_and_o.pdf
included,physical_asset_maintenance,high,Condition monitoring drift detection,paper-3846,2025,Evaluation of Drift Detection Algorithms in the Condition Monitoring Domain,Estaji A.; Gotzinger M.; Tutzer B.; Kollmann S.; Sauter T.; Jantsch A.,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3452208,https://doi.org/10.1109/TII.2024.3452208,10.1109,IEEE,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/85204443716?origin=resultslist,2-s2.0-85204443716,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3846_evaluation_of_drift_detection_algorithms_in_the_condition_monitoring_domain.pdf
excluded,other_nonmaintenance,medium,Wind turbine model lacks maintenance task,paper-3849,2025,Direct-Driver Wind Turbine Model: A Bond Graph Approach,Torres-Tinoco A.; Tapia-Sanchez R.; Medina-Rios A.,IEEE Access,10.1109/ACCESS.2025.3587092,https://doi.org/10.1109/ACCESS.2025.3587092,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105010219967?origin=resultslist,2-s2.0-105010219967,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3849_direct_driver_wind_turbine_model_a_bond_graph_approach.pdf
excluded,biology_biotech_non_equipment,high,Food quality not equipment maintenance,paper-3850,2025,IoT-Based Food Quality Monitoring System,Tailor R.; Parikh S.; Kumar K.; Collins T.; El-Ocla H.,IET Wireless Sensor Systems,10.1049/wss2.70008,https://doi.org/10.1049/wss2.70008,10.1049,Wiley / IET / Hindawi,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105006832935?origin=resultslist,2-s2.0-105006832935,requires_manual_download,10,No candidate OA PDF URL produced a usable PDF automatically.,paper-3850_iot_based_food_quality_monitoring_system.pdf
included,physical_asset_maintenance,high,UPS maintenance data failure prediction,paper-3851,2025,Generation of Real World Maintenance Data of Data Center Uninterruptible Power Supply Systems and Failure Prediction,Frederick L.; Pai M.M.M.,IEEE Access,10.1109/ACCESS.2025.3605758,https://doi.org/10.1109/ACCESS.2025.3605758,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105015086299?origin=resultslist,2-s2.0-105015086299,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3851_generation_of_real_world_maintenance_data_of_data_center_uninterruptible_power_supply_system.pdf
included,physical_asset_maintenance,high,Bearing fault detection for carts,paper-3854,2025,Distribution Reshaping Transformation for Bearing Fault Diagnosis in Independent Cart Systems,Jabbar A.; D'Elia G.; Cocconcelli M.,IEEE Access,10.1109/ACCESS.2025.3636190,https://doi.org/10.1109/ACCESS.2025.3636190,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105023181355?origin=resultslist,2-s2.0-105023181355,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3854_distribution_reshaping_transformation_for_bearing_fault_diagnosis_in_independent_cart_system.pdf
excluded,environment_natural_system,high,civil infra update: pavement maintenance strategy,paper-3858,2025,Evaluation of Optimized Pavement Maintenance for User Costs and Vehicle Emissions on the Indian Urban Roads,Jain B.; Tiwari D.; Parida M.; Anbanandam R.,Advances in Civil Engineering,10.1155/adce/8835012,https://doi.org/10.1155/adce/8835012,10.1155,Wiley / IET / Hindawi,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105011139579?origin=resultslist,2-s2.0-105011139579,requires_manual_download,10,No candidate OA PDF URL produced a usable PDF automatically.,paper-3858_evaluation_of_optimized_pavement_maintenance_for_user_costs_and_vehicle_emissions_on_the_ind.pdf
excluded,generic_nonmaintenance_ai_control,high,Traffic anomaly detection not maintenance,paper-3859,2025,Traffic Flow Outlier Detection for Smart Mobility Using Gaussian Process Regression Assisted Stochastic Differential Equations,Cheng Q.; Dai G.; Ru B.; Liu Z.; Ma W.; Liu H.; Gu Z.,Transportation Research Part E: Logistics and Transportation Review,10.1016/j.tre.2024.103840,https://doi.org/10.1016/j.tre.2024.103840,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/85208016844?origin=resultslist,2-s2.0-85208016844,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3859_traffic_flow_outlier_detection_for_smart_mobility_using_gaussian_process_regression_assisted.pdf
excluded,software_it_cyber,high,Optical network control not maintenance,paper-3863,2025,"Shaping the future of optical networks by integrating SDN, telemetry, and AI [Invited]",Castoldi P.; Cugini F.; Gharbaoui M.; Giorgetti A.; Paolucci F.; Ruscelli A.L.; Sambo N.; Sgambelluri A.; Valcarenghi L.,Journal of Optical Communications and Networking,10.1364/JOCN.553843,https://doi.org/10.1364/JOCN.553843,10.1364,Other,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/105003093676?origin=resultslist,2-s2.0-105003093676,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3863_shaping_the_future_of_optical_networks_by_integrating_sdn_telemetry_and_ai_invited.pdf
included,physical_asset_maintenance,medium,PMSM parameter estimation for monitoring,paper-3865,2025,Synchronous Estimation Scheme of PMSM Mechanical Parameters: A Decoupled Extended Sliding-Mode Observer,Chang H.; Wang Z.; Yang J.; Li S.; Lu S.,IEEE Transactions on Power Electronics,10.1109/TPEL.2025.3560352,https://doi.org/10.1109/TPEL.2025.3560352,10.1109,IEEE,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/105002810161?origin=resultslist,2-s2.0-105002810161,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3865_synchronous_estimation_scheme_of_pmsm_mechanical_parameters_a_decoupled_extended_sliding_mod.pdf
included,physical_asset_maintenance,high,Hydroelectric equipment health prediction,paper-3868,2025,Predictive models for overall health of hydroelectric equipment based on multi-measurement point output,Liu D.; Kong L.; Song J.; Zhou Y.,Journal of Intelligent Systems,10.1515/jisys-2024-0364,https://doi.org/10.1515/jisys-2024-0364,10.1515,Other,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105001664804?origin=resultslist,2-s2.0-105001664804,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3868_predictive_models_for_overall_health_of_hydroelectric_equipment_based_on_multi_measurement_p.pdf
included,physical_asset_maintenance,high,Induction motor rotor fault detection,paper-3881,2025,Detection of Broken Rotor Bars in Presence of Load Oscillations,Drobnic K.; Nemec M.; Lavric H.; Ambrozic V.; Fiser R.,IEEE Access,10.1109/ACCESS.2025.3546705,https://doi.org/10.1109/ACCESS.2025.3546705,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/86000777421?origin=resultslist,2-s2.0-86000777421,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3881_detection_of_broken_rotor_bars_in_presence_of_load_oscillations.pdf
included,physical_asset_maintenance,high,Induction motor rotor bar fault diagnosis,paper-3888,2025,Analysis of the Electromechanical Behavior of a Double-Star Induction Motor with Rotor Bar Faults,Bediar S.; Glaoui H.; Dehini R.,WSEAS Transactions on Systems and Control,10.37394/23203.2025.20.32,https://doi.org/10.37394/23203.2025.20.32,10.37394,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105012993814?origin=resultslist,2-s2.0-105012993814,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3888_analysis_of_the_electromechanical_behavior_of_a_double_star_induction_motor_with_rotor_bar_f.pdf
excluded,software_it_cyber,high,LLM inference scheduling not maintenance,paper-3889,2025,Dynamic Batch Processing with FlexiDecode Scheduler for Efficient LLM Inference in IIoT,Jia X.; Gu B.; Chen J.; Gao L.; Pang W.; Lv G.; Qu Y.; Cui L.,Big Data Mining and Analytics,10.26599/BDMA.2025.9020025,https://doi.org/10.26599/BDMA.2025.9020025,10.26599,Other,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105016842328?origin=resultslist,2-s2.0-105016842328,requires_manual_download,2,No candidate OA PDF URL produced a usable PDF automatically.,paper-3889_dynamic_batch_processing_with_flexidecode_scheduler_for_efficient_llm_inference_in_iiot.pdf
excluded,environment_natural_system,high,civil infra update: rail corrugation detection,paper-3890,2025,A feature extraction framework for metro rail corrugation detection using onboard vibration and noise monitoring data,Lian Y.; Zhang Y.; Gao T.; Liu X.,Intelligent Transportation Infrastructure,10.1093/iti/liaf010,https://doi.org/10.1093/iti/liaf010,10.1093,Oxford University Press,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105008477891?origin=resultslist,2-s2.0-105008477891,requires_manual_download,2,No candidate OA PDF URL produced a usable PDF automatically.,paper-3890_a_feature_extraction_framework_for_metro_rail_corrugation_detection_using_onboard_vibration.pdf
included,physical_asset_maintenance,high,Induction machine condition monitoring,paper-3891,2025,Ensemble Learning-Based Data Augmentation for Condition Monitoring of Induction Machines,Billah M.M.; Hemeida A.; Kudelina K.; Asad B.; Naseer M.U.; Belahcen A.,IET Electric Power Applications,10.1049/elp2.70106,https://doi.org/10.1049/elp2.70106,10.1049,Wiley / IET / Hindawi,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105017844724?origin=resultslist,2-s2.0-105017844724,requires_manual_download,10,No candidate OA PDF URL produced a usable PDF automatically.,paper-3891_ensemble_learning_based_data_augmentation_for_condition_monitoring_of_induction_machines.pdf
excluded,acronym_collision,high,PDM means pulse density modulation,paper-3892,2025,An Antirotation Wireless Power Transfer System With a Flexible Magnetic Coupler for Autonomous Underwater Vehicles,Zhang B.; Jiang C.Q.; Yang F.; Chen C.; Lu Y.; Zhou J.,IEEE Transactions on Power Electronics,10.1109/TPEL.2024.3473946,https://doi.org/10.1109/TPEL.2024.3473946,10.1109,IEEE,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/85206940787?origin=resultslist,2-s2.0-85206940787,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3892_an_antirotation_wireless_power_transfer_system_with_a_flexible_magnetic_coupler_for_autonomo.pdf
excluded,generic_nonmaintenance_ai_control,medium,Generic anomaly detection no asset target,paper-3894,2025,AD-NEv: A Scalable Multilevel Neuroevolution Framework for Multivariate Anomaly Detection,Pietroń M.; Żurek D.; Faber K.; Corizzo R.,IEEE Transactions on Neural Networks and Learning Systems,10.1109/TNNLS.2024.3439404,https://doi.org/10.1109/TNNLS.2024.3439404,10.1109,IEEE,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105004390537?origin=resultslist,2-s2.0-105004390537,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3894_ad_nev_a_scalable_multilevel_neuroevolution_framework_for_multivariate_anomaly_detection.pdf
included,physical_asset_maintenance,high,DC link capacitor condition monitoring,paper-3897,2025,A Simple and Cost-Effective Method for Condition Monitoring of Inverter DC-Link Film Capacitors Based on Capacitance Variation,Aleyasin S.H.; Stella F.; Bojoi R.; Vico E.; Liu C.,IEEE Open Journal of Industry Applications,10.1109/OJIA.2025.3635891,https://doi.org/10.1109/OJIA.2025.3635891,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105023306608?origin=resultslist,2-s2.0-105023306608,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3897_a_simple_and_cost_effective_method_for_condition_monitoring_of_inverter_dc_link_film_capacit.pdf
excluded,other_nonmaintenance,high,Energy harvester design no maintenance,paper-3900,2025,Development and Analysis of a Non-Resonant Wide-Band Tri-Axial Electromagnetic Energy Harvester,Khan H.; Khan F.U.,IEEE Access,10.1109/ACCESS.2025.3571908,https://doi.org/10.1109/ACCESS.2025.3571908,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105005575806?origin=resultslist,2-s2.0-105005575806,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3900_development_and_analysis_of_a_non_resonant_wide_band_tri_axial_electromagnetic_energy_harves.pdf
included,physical_asset_maintenance,high,Motor bearing predictive fault diagnosis,paper-3901,2025,Research on Fault Diagnosis of Motor Bearings Based on SBOA-VMD-TCN,Jian Y.; Zeying Z.; Yunguang G.,IEEE Access,10.1109/ACCESS.2025.3608063,https://doi.org/10.1109/ACCESS.2025.3608063,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105016497012?origin=resultslist,2-s2.0-105016497012,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3901_research_on_fault_diagnosis_of_motor_bearings_based_on_sboa_vmd_tcn.pdf
included,physical_asset_maintenance,high,Transformer oil temperature health forecasting,paper-3902,2025,Predicting Oil Temperature in Electrical Transformers Using Neural Hierarchical Interpolation,Boujamza A.; Lissane Elhaq S.,Journal of Engineering (United Kingdom),10.1155/je/9714104,https://doi.org/10.1155/je/9714104,10.1155,Wiley / IET / Hindawi,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105001121469?origin=resultslist,2-s2.0-105001121469,requires_manual_download,2,No candidate OA PDF URL produced a usable PDF automatically.,paper-3902_predicting_oil_temperature_in_electrical_transformers_using_neural_hierarchical_interpolatio.pdf
included,physical_asset_maintenance,medium,Fuel cell degradation aware management,paper-3903,2025,Robust Energy Management Strategy for Fuel Cell Hybrid Electric Vehicles Based on the RPO-DTRN Framework,Kalpana Devi S.; Vijaya Gowri G.; Thenmalar K.; Umadevi K.,IETE Journal of Research,10.1080/03772063.2025.2521671,https://doi.org/10.1080/03772063.2025.2521671,10.1080,Taylor & Francis,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/105014927725?origin=resultslist,2-s2.0-105014927725,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3903_robust_energy_management_strategy_for_fuel_cell_hybrid_electric_vehicles_based_on_the_rpo_dt.pdf
included,physical_asset_maintenance,high,Wind turbine power curve monitoring,paper-3904,2025,Assessment of Power Curve Fitting Performance of Parametric Models for Wind Turbines,Yesilbudak M.,International Journal of Renewable Energy Research,10.20508/ijrer.v15i1.16157.g9038,https://doi.org/10.20508/ijrer.v15i1.16157.g9038,10.20508,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105002655670?origin=resultslist,2-s2.0-105002655670,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-3904_assessment_of_power_curve_fitting_performance_of_parametric_models_for_wind_turbines.pdf
included,physical_asset_maintenance,high,High voltage insulation discharge classification,paper-3906,2025,Fused CNN–LSTM for Within-Cycle Partial Discharge Classification From PRPD Images and Current Waveforms,Chouaibi S.; Ayed M.B.; Kacem Y.H.; AlShaya S.A.; Tounsi F.,IEEE Access,10.1109/ACCESS.2025.3638313,https://doi.org/10.1109/ACCESS.2025.3638313,10.1109,IEEE,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105023157199?origin=resultslist,2-s2.0-105023157199,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3906_fused_cnn_lstm_for_within_cycle_partial_discharge_classification_from_prpd_images_and_curren.pdf
excluded,software_it_cyber,high,Edge data trading not maintenance,paper-3908,2025,Efficient Data Trading and Placement in Blockchain-Based Edge Computing Systems,Yang S.; Qiu K.; Zhang F.; Cao L.; Li F.; Tang M.; Zhu L.,IEEE Open Journal of the Communications Society,10.1109/OJCOMS.2024.3492914,https://doi.org/10.1109/OJCOMS.2024.3492914,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105003140153?origin=resultslist,2-s2.0-105003140153,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-3908_efficient_data_trading_and_placement_in_blockchain_based_edge_computing_systems.pdf
