batch_index,corpus_id,filename,source_path,staged_path,staged_by
392,paper-3166,paper-3166_remaining_useful_life_prediction_of_rolling_bearings_based_on_cbam_cnn_lstm.pdf,extraction_papers/paper-3166_remaining_useful_life_prediction_of_rolling_bearings_based_on_cbam_cnn_lstm.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3166_remaining_useful_life_prediction_of_rolling_bearings_based_on_cbam_cnn_lstm.pdf,hardlink
393,paper-3170,paper-3170_rpm_etc_a_risk_prediction_model_for_elevators_based_on_transformer_and_self_temporal_compres.pdf,extraction_papers/paper-3170_rpm_etc_a_risk_prediction_model_for_elevators_based_on_transformer_and_self_temporal_compres.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3170_rpm_etc_a_risk_prediction_model_for_elevators_based_on_transformer_and_self_temporal_compres.pdf,hardlink
394,paper-3172,paper-3172_maintenance_optimization_for_multi_component_systems_with_a_single_sensor.pdf,extraction_papers/paper-3172_maintenance_optimization_for_multi_component_systems_with_a_single_sensor.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3172_maintenance_optimization_for_multi_component_systems_with_a_single_sensor.pdf,hardlink
395,paper-3174,paper-3174_machine_condition_monitoring_system_based_on_edge_computing_technology.pdf,extraction_papers/paper-3174_machine_condition_monitoring_system_based_on_edge_computing_technology.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3174_machine_condition_monitoring_system_based_on_edge_computing_technology.pdf,hardlink
396,paper-3175,paper-3175_optimal_imperfect_predictive_maintenance_based_on_interval_remaining_useful_life_prediction.pdf,extraction_papers/paper-3175_optimal_imperfect_predictive_maintenance_based_on_interval_remaining_useful_life_prediction.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3175_optimal_imperfect_predictive_maintenance_based_on_interval_remaining_useful_life_prediction.pdf,hardlink
397,paper-3176,paper-3176_investigation_of_engine_lubrication_oil_quality_using_a_support_vector_machine_and_electroni.pdf,extraction_papers/paper-3176_investigation_of_engine_lubrication_oil_quality_using_a_support_vector_machine_and_electroni.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3176_investigation_of_engine_lubrication_oil_quality_using_a_support_vector_machine_and_electroni.pdf,hardlink
398,paper-3182,paper-3182_comparison_and_optimization_of_generalized_stamping_machine_fault_diagnosis_models_using_var.pdf,extraction_papers/paper-3182_comparison_and_optimization_of_generalized_stamping_machine_fault_diagnosis_models_using_var.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3182_comparison_and_optimization_of_generalized_stamping_machine_fault_diagnosis_models_using_var.pdf,hardlink
399,paper-3184,paper-3184_ttsnet_transformer_temporal_convolutional_network_self_attention_with_feature_fusion_for_pre.pdf,extraction_papers/paper-3184_ttsnet_transformer_temporal_convolutional_network_self_attention_with_feature_fusion_for_pre.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3184_ttsnet_transformer_temporal_convolutional_network_self_attention_with_feature_fusion_for_pre.pdf,hardlink
400,paper-3186,paper-3186_novel_and_cost_effective_cnc_tool_condition_monitoring_through_image_processing_techniques.pdf,extraction_papers/paper-3186_novel_and_cost_effective_cnc_tool_condition_monitoring_through_image_processing_techniques.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3186_novel_and_cost_effective_cnc_tool_condition_monitoring_through_image_processing_techniques.pdf,hardlink
401,paper-3187,paper-3187_order_component_extraction_technology_for_predictive_maintenance_system_in_rotary_machine.pdf,extraction_papers/paper-3187_order_component_extraction_technology_for_predictive_maintenance_system_in_rotary_machine.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3187_order_component_extraction_technology_for_predictive_maintenance_system_in_rotary_machine.pdf,hardlink
402,paper-3188,paper-3188_lifetime_prediction_and_preventive_maintenance_strategy_for_an_automotive_belt_applied_to_in.pdf,extraction_papers/paper-3188_lifetime_prediction_and_preventive_maintenance_strategy_for_an_automotive_belt_applied_to_in.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3188_lifetime_prediction_and_preventive_maintenance_strategy_for_an_automotive_belt_applied_to_in.pdf,hardlink
403,paper-3192,paper-3192_an_autoregressive_based_motor_current_signature_analysis_approach_for_fault_diagnosis_of_ele.pdf,extraction_papers/paper-3192_an_autoregressive_based_motor_current_signature_analysis_approach_for_fault_diagnosis_of_ele.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3192_an_autoregressive_based_motor_current_signature_analysis_approach_for_fault_diagnosis_of_ele.pdf,hardlink
404,paper-3195,paper-3195_time_to_fault_prediction_framework_for_automated_manufacturing_in_humanoid_robotics_using_de.pdf,extraction_papers/paper-3195_time_to_fault_prediction_framework_for_automated_manufacturing_in_humanoid_robotics_using_de.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3195_time_to_fault_prediction_framework_for_automated_manufacturing_in_humanoid_robotics_using_de.pdf,hardlink
405,paper-3197,paper-3197_application_of_deep_learning_in_early_warning_of_equipment_failure_in_water_logging_disaster.pdf,extraction_papers/paper-3197_application_of_deep_learning_in_early_warning_of_equipment_failure_in_water_logging_disaster.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3197_application_of_deep_learning_in_early_warning_of_equipment_failure_in_water_logging_disaster.pdf,hardlink
406,paper-3202,paper-3202_vibration_based_anomaly_detection_in_industrial_machines_a_comparison_of_autoencoders_and_la.pdf,extraction_papers/paper-3202_vibration_based_anomaly_detection_in_industrial_machines_a_comparison_of_autoencoders_and_la.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3202_vibration_based_anomaly_detection_in_industrial_machines_a_comparison_of_autoencoders_and_la.pdf,hardlink
407,paper-3203,paper-3203_pathway_to_smart_maintenance_integrating_engineering_and_economics_modeling.pdf,extraction_papers/paper-3203_pathway_to_smart_maintenance_integrating_engineering_and_economics_modeling.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3203_pathway_to_smart_maintenance_integrating_engineering_and_economics_modeling.pdf,hardlink
408,paper-3206,paper-3206_remaining_useful_life_prediction_method_for_stochastic_degrading_devices_considering_predict.pdf,extraction_papers/paper-3206_remaining_useful_life_prediction_method_for_stochastic_degrading_devices_considering_predict.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3206_remaining_useful_life_prediction_method_for_stochastic_degrading_devices_considering_predict.pdf,hardlink
409,paper-3208,paper-3208_data_driven_method_for_predicting_remaining_useful_life_of_bearings_based_on_multi_layer_per.pdf,extraction_papers/paper-3208_data_driven_method_for_predicting_remaining_useful_life_of_bearings_based_on_multi_layer_per.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3208_data_driven_method_for_predicting_remaining_useful_life_of_bearings_based_on_multi_layer_per.pdf,hardlink
410,paper-3209,paper-3209_uncertainty_quantification_and_remaining_useful_life_prediction_using_deep_learning.pdf,extraction_papers/paper-3209_uncertainty_quantification_and_remaining_useful_life_prediction_using_deep_learning.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3209_uncertainty_quantification_and_remaining_useful_life_prediction_using_deep_learning.pdf,hardlink
411,paper-3211,paper-3211_improving_lithium_ion_battery_reliability_through_neural_network_remaining_useful_life_predi.pdf,extraction_papers/paper-3211_improving_lithium_ion_battery_reliability_through_neural_network_remaining_useful_life_predi.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3211_improving_lithium_ion_battery_reliability_through_neural_network_remaining_useful_life_predi.pdf,hardlink
412,paper-3212,paper-3212_a_novel_mechanism_equivalence_based_tweedie_exponential_dispersion_process_for_adaptive_degr.pdf,extraction_papers/paper-3212_a_novel_mechanism_equivalence_based_tweedie_exponential_dispersion_process_for_adaptive_degr.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3212_a_novel_mechanism_equivalence_based_tweedie_exponential_dispersion_process_for_adaptive_degr.pdf,hardlink
413,paper-3213,paper-3213_improved_entropy_based_condition_monitoring_for_pressure_pipeline_through_acoustic_denoising.pdf,extraction_papers/paper-3213_improved_entropy_based_condition_monitoring_for_pressure_pipeline_through_acoustic_denoising.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3213_improved_entropy_based_condition_monitoring_for_pressure_pipeline_through_acoustic_denoising.pdf,hardlink
414,paper-3214,paper-3214_hybrid_long_range_5g_multi_sensor_platform_for_predictive_maintenance_for_ventilation_system.pdf,extraction_papers/paper-3214_hybrid_long_range_5g_multi_sensor_platform_for_predictive_maintenance_for_ventilation_system.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3214_hybrid_long_range_5g_multi_sensor_platform_for_predictive_maintenance_for_ventilation_system.pdf,hardlink
415,paper-3215,paper-3215_a_model_for_learning_curve_estimation_in_efficient_neural_architecture_search_and_its_applic.pdf,extraction_papers/paper-3215_a_model_for_learning_curve_estimation_in_efficient_neural_architecture_search_and_its_applic.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3215_a_model_for_learning_curve_estimation_in_efficient_neural_architecture_search_and_its_applic.pdf,hardlink
416,paper-3216,paper-3216_remaining_useful_life_prediction_of_turbofan_engine_in_varied_operational_conditions_conside.pdf,extraction_papers/paper-3216_remaining_useful_life_prediction_of_turbofan_engine_in_varied_operational_conditions_conside.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3216_remaining_useful_life_prediction_of_turbofan_engine_in_varied_operational_conditions_conside.pdf,hardlink
417,paper-3217,paper-3217_deep_learning_for_anomaly_detection_in_cnc_machine_vibration_data_a_roughlstm_based_approach.pdf,extraction_papers/paper-3217_deep_learning_for_anomaly_detection_in_cnc_machine_vibration_data_a_roughlstm_based_approach.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3217_deep_learning_for_anomaly_detection_in_cnc_machine_vibration_data_a_roughlstm_based_approach.pdf,hardlink
418,paper-3219,paper-3219_real_time_load_monitoring_in_linear_guideways_using_integrated_inductive_proximity_sensors.pdf,extraction_papers/paper-3219_real_time_load_monitoring_in_linear_guideways_using_integrated_inductive_proximity_sensors.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3219_real_time_load_monitoring_in_linear_guideways_using_integrated_inductive_proximity_sensors.pdf,hardlink
419,paper-3221,paper-3221_explainable_intelligent_inspection_of_solar_photovoltaic_systems_with_deep_transfer_learning.pdf,extraction_papers/paper-3221_explainable_intelligent_inspection_of_solar_photovoltaic_systems_with_deep_transfer_learning.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3221_explainable_intelligent_inspection_of_solar_photovoltaic_systems_with_deep_transfer_learning.pdf,hardlink
420,paper-3222,paper-3222_transient_collapse_failure_prediction_of_production_casing_after_packer_unsetting_in_high_pr.pdf,extraction_papers/paper-3222_transient_collapse_failure_prediction_of_production_casing_after_packer_unsetting_in_high_pr.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3222_transient_collapse_failure_prediction_of_production_casing_after_packer_unsetting_in_high_pr.pdf,hardlink
421,paper-3223,paper-3223_analysis_of_signals_from_air_conditioner_compressors_with_ordinal_patterns_and_machine_learn.pdf,extraction_papers/paper-3223_analysis_of_signals_from_air_conditioner_compressors_with_ordinal_patterns_and_machine_learn.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3223_analysis_of_signals_from_air_conditioner_compressors_with_ordinal_patterns_and_machine_learn.pdf,hardlink
422,paper-3224,paper-3224_a_novel_method_for_online_diagnosis_of_the_aging_state_of_high_voltage_hv_cables_based_on_im.pdf,extraction_papers/paper-3224_a_novel_method_for_online_diagnosis_of_the_aging_state_of_high_voltage_hv_cables_based_on_im.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3224_a_novel_method_for_online_diagnosis_of_the_aging_state_of_high_voltage_hv_cables_based_on_im.pdf,hardlink
423,paper-3227,paper-3227_condition_assessment_and_predictive_maintenance_for_contact_probe_using_health_index_and_enc.pdf,extraction_papers/paper-3227_condition_assessment_and_predictive_maintenance_for_contact_probe_using_health_index_and_enc.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3227_condition_assessment_and_predictive_maintenance_for_contact_probe_using_health_index_and_enc.pdf,hardlink
424,paper-3229,paper-3229_transmissibility_based_methods_for_damage_identification_on_a_railway_bogie_frame.pdf,extraction_papers/paper-3229_transmissibility_based_methods_for_damage_identification_on_a_railway_bogie_frame.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3229_transmissibility_based_methods_for_damage_identification_on_a_railway_bogie_frame.pdf,hardlink
425,paper-3232,paper-3232_tool_condition_monitoring_model_based_on_dae_svr.pdf,extraction_papers/paper-3232_tool_condition_monitoring_model_based_on_dae_svr.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3232_tool_condition_monitoring_model_based_on_dae_svr.pdf,hardlink
426,paper-3233,paper-3233_synthetic_data_driven_you_only_look_once_based_detection_of_computer_numerical_control_machi.pdf,extraction_papers/paper-3233_synthetic_data_driven_you_only_look_once_based_detection_of_computer_numerical_control_machi.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3233_synthetic_data_driven_you_only_look_once_based_detection_of_computer_numerical_control_machi.pdf,hardlink
427,paper-3235,paper-3235_a_complex_device_state_feature_selection_method_based_on_improved_hybrid_algorithm.pdf,extraction_papers/paper-3235_a_complex_device_state_feature_selection_method_based_on_improved_hybrid_algorithm.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3235_a_complex_device_state_feature_selection_method_based_on_improved_hybrid_algorithm.pdf,hardlink
428,paper-3238,paper-3238_enhancing_predictive_maintenance_of_industrial_assets_through_machine_diagnostic_parameter_g.pdf,extraction_papers/paper-3238_enhancing_predictive_maintenance_of_industrial_assets_through_machine_diagnostic_parameter_g.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3238_enhancing_predictive_maintenance_of_industrial_assets_through_machine_diagnostic_parameter_g.pdf,hardlink
429,paper-3239,paper-3239_experimental_study_of_neutral_configuration_effects_on_internal_and_external_fault_detection.pdf,extraction_papers/paper-3239_experimental_study_of_neutral_configuration_effects_on_internal_and_external_fault_detection.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3239_experimental_study_of_neutral_configuration_effects_on_internal_and_external_fault_detection.pdf,hardlink
430,paper-3244,paper-3244_predicting_the_temperature_of_a_permanent_magnet_synchronous_motor_a_comparative_study_of_ar.pdf,extraction_papers/paper-3244_predicting_the_temperature_of_a_permanent_magnet_synchronous_motor_a_comparative_study_of_ar.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3244_predicting_the_temperature_of_a_permanent_magnet_synchronous_motor_a_comparative_study_of_ar.pdf,hardlink
431,paper-3245,paper-3245_optimization_of_fault_prediction_by_a_i_in_industrial_equipment_analysis_of_the_operating_pa.pdf,extraction_papers/paper-3245_optimization_of_fault_prediction_by_a_i_in_industrial_equipment_analysis_of_the_operating_pa.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3245_optimization_of_fault_prediction_by_a_i_in_industrial_equipment_analysis_of_the_operating_pa.pdf,hardlink
432,paper-3246,paper-3246_fault_diagnosis_across_aircraft_systems_using_image_recognition_and_transfer_learning.pdf,extraction_papers/paper-3246_fault_diagnosis_across_aircraft_systems_using_image_recognition_and_transfer_learning.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3246_fault_diagnosis_across_aircraft_systems_using_image_recognition_and_transfer_learning.pdf,hardlink
433,paper-3247,paper-3247_leveraging_safe_and_secure_ai_for_predictive_maintenance_of_mechanical_devices_using_increme.pdf,extraction_papers/paper-3247_leveraging_safe_and_secure_ai_for_predictive_maintenance_of_mechanical_devices_using_increme.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3247_leveraging_safe_and_secure_ai_for_predictive_maintenance_of_mechanical_devices_using_increme.pdf,hardlink
434,paper-3251,paper-3251_an_explainable_autoencoder_based_feature_extraction_combined_with_cnn_lstm_pso_model_for_imp.pdf,extraction_papers/paper-3251_an_explainable_autoencoder_based_feature_extraction_combined_with_cnn_lstm_pso_model_for_imp.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3251_an_explainable_autoencoder_based_feature_extraction_combined_with_cnn_lstm_pso_model_for_imp.pdf,hardlink
435,paper-3253,paper-3253_research_on_predictive_maintenance_methods_for_current_transformers_with_iron_core_structure.pdf,extraction_papers/paper-3253_research_on_predictive_maintenance_methods_for_current_transformers_with_iron_core_structure.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3253_research_on_predictive_maintenance_methods_for_current_transformers_with_iron_core_structure.pdf,hardlink
436,paper-3254,paper-3254_leveraging_generative_ai_for_modelling_and_optimization_of_maintenance_policies_in_industria.pdf,extraction_papers/paper-3254_leveraging_generative_ai_for_modelling_and_optimization_of_maintenance_policies_in_industria.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3254_leveraging_generative_ai_for_modelling_and_optimization_of_maintenance_policies_in_industria.pdf,hardlink
437,paper-3258,paper-3258_integrating_machine_learning_based_remaining_useful_life_predictions_with_cost_optimal_block.pdf,extraction_papers/paper-3258_integrating_machine_learning_based_remaining_useful_life_predictions_with_cost_optimal_block.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3258_integrating_machine_learning_based_remaining_useful_life_predictions_with_cost_optimal_block.pdf,hardlink
438,paper-3259,paper-3259_application_of_machine_learning_models_for_predictive_maintenance_of_biotechnical_systems_ut.pdf,extraction_papers/paper-3259_application_of_machine_learning_models_for_predictive_maintenance_of_biotechnical_systems_ut.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3259_application_of_machine_learning_models_for_predictive_maintenance_of_biotechnical_systems_ut.pdf,hardlink
439,paper-3261,paper-3261_an_equipment_behavioral_study_in_fluidic_production_processes_using_data_for_an_optimized_pr.pdf,extraction_papers/paper-3261_an_equipment_behavioral_study_in_fluidic_production_processes_using_data_for_an_optimized_pr.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3261_an_equipment_behavioral_study_in_fluidic_production_processes_using_data_for_an_optimized_pr.pdf,hardlink
440,paper-3263,paper-3263_integrated_diagnostic_system_and_multi_level_reliability_modeling_for_predictive_maintenance.pdf,extraction_papers/paper-3263_integrated_diagnostic_system_and_multi_level_reliability_modeling_for_predictive_maintenance.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3263_integrated_diagnostic_system_and_multi_level_reliability_modeling_for_predictive_maintenance.pdf,hardlink
441,paper-3264,paper-3264_fault_diagnosis_method_for_main_pump_motor_shielding_sleeve_based_on_attention_mechanism_and.pdf,extraction_papers/paper-3264_fault_diagnosis_method_for_main_pump_motor_shielding_sleeve_based_on_attention_mechanism_and.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3264_fault_diagnosis_method_for_main_pump_motor_shielding_sleeve_based_on_attention_mechanism_and.pdf,hardlink
442,paper-3266,paper-3266_ai_driven_predictive_maintenance_for_smart_manufacturing_systems_using_digital_twin_technolo.pdf,extraction_papers/paper-3266_ai_driven_predictive_maintenance_for_smart_manufacturing_systems_using_digital_twin_technolo.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3266_ai_driven_predictive_maintenance_for_smart_manufacturing_systems_using_digital_twin_technolo.pdf,hardlink
443,paper-3269,paper-3269_using_time_series_foundation_models_for_few_shot_remaining_useful_life_prediction_of_aircraf.pdf,extraction_papers/paper-3269_using_time_series_foundation_models_for_few_shot_remaining_useful_life_prediction_of_aircraf.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3269_using_time_series_foundation_models_for_few_shot_remaining_useful_life_prediction_of_aircraf.pdf,hardlink
444,paper-3270,paper-3270_smart_maintenance_solutions_ar_and_vr_enhanced_digital_twin_powered_by_fiware.pdf,extraction_papers/paper-3270_smart_maintenance_solutions_ar_and_vr_enhanced_digital_twin_powered_by_fiware.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3270_smart_maintenance_solutions_ar_and_vr_enhanced_digital_twin_powered_by_fiware.pdf,hardlink
445,paper-3271,paper-3271_a_deep_learning_method_for_remaining_useful_life_prediction_of_power_machinery_via_dual_atte.pdf,extraction_papers/paper-3271_a_deep_learning_method_for_remaining_useful_life_prediction_of_power_machinery_via_dual_atte.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3271_a_deep_learning_method_for_remaining_useful_life_prediction_of_power_machinery_via_dual_atte.pdf,hardlink
446,paper-3272,paper-3272_stage_based_remaining_useful_life_prediction_for_bearings_using_gnn_and_correlation_driven_f.pdf,extraction_papers/paper-3272_stage_based_remaining_useful_life_prediction_for_bearings_using_gnn_and_correlation_driven_f.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3272_stage_based_remaining_useful_life_prediction_for_bearings_using_gnn_and_correlation_driven_f.pdf,hardlink
447,paper-3273,paper-3273_remaining_useful_life_of_lithium_ion_battery_using_hybrid_long_short_term_memory_and_modifie.pdf,extraction_papers/paper-3273_remaining_useful_life_of_lithium_ion_battery_using_hybrid_long_short_term_memory_and_modifie.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3273_remaining_useful_life_of_lithium_ion_battery_using_hybrid_long_short_term_memory_and_modifie.pdf,hardlink
448,paper-3274,paper-3274_gas_turbine_equivalent_operating_hour_estimation_considering_creep_lcf_interactions.pdf,extraction_papers/paper-3274_gas_turbine_equivalent_operating_hour_estimation_considering_creep_lcf_interactions.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3274_gas_turbine_equivalent_operating_hour_estimation_considering_creep_lcf_interactions.pdf,hardlink
449,paper-3276,paper-3276_comparison_of_machine_learning_methods_in_predictive_maintenance_of_machines.pdf,extraction_papers/paper-3276_comparison_of_machine_learning_methods_in_predictive_maintenance_of_machines.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3276_comparison_of_machine_learning_methods_in_predictive_maintenance_of_machines.pdf,hardlink
450,paper-3280,paper-3280_application_of_dbn_based_krls_method_for_rul_prediction_of_lithium_ion_batteries.pdf,extraction_papers/paper-3280_application_of_dbn_based_krls_method_for_rul_prediction_of_lithium_ion_batteries.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3280_application_of_dbn_based_krls_method_for_rul_prediction_of_lithium_ion_batteries.pdf,hardlink
451,paper-3282,paper-3282_a_comparative_study_on_tree_based_classifiers_for_condition_monitoring_of_face_milling_tool.pdf,extraction_papers/paper-3282_a_comparative_study_on_tree_based_classifiers_for_condition_monitoring_of_face_milling_tool.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3282_a_comparative_study_on_tree_based_classifiers_for_condition_monitoring_of_face_milling_tool.pdf,hardlink
452,paper-3289,paper-3289_end_to_end_lifecycle_machine_learning_framework_for_predictive_maintenance_of_critical_equip.pdf,extraction_papers/paper-3289_end_to_end_lifecycle_machine_learning_framework_for_predictive_maintenance_of_critical_equip.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3289_end_to_end_lifecycle_machine_learning_framework_for_predictive_maintenance_of_critical_equip.pdf,hardlink
453,paper-3290,paper-3290_a_predictive_maintenance_system_based_on_industrial_internet_of_things_for_multimachine_mult.pdf,extraction_papers/paper-3290_a_predictive_maintenance_system_based_on_industrial_internet_of_things_for_multimachine_mult.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3290_a_predictive_maintenance_system_based_on_industrial_internet_of_things_for_multimachine_mult.pdf,hardlink
454,paper-3291,paper-3291_a_joint_prediction_of_the_state_of_health_and_remaining_useful_life_of_lithium_ion_batteries.pdf,extraction_papers/paper-3291_a_joint_prediction_of_the_state_of_health_and_remaining_useful_life_of_lithium_ion_batteries.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3291_a_joint_prediction_of_the_state_of_health_and_remaining_useful_life_of_lithium_ion_batteries.pdf,hardlink
455,paper-3292,paper-3292_remaining_life_prediction_of_automatic_fare_collection_systems_from_the_perspective_of_susta.pdf,extraction_papers/paper-3292_remaining_life_prediction_of_automatic_fare_collection_systems_from_the_perspective_of_susta.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3292_remaining_life_prediction_of_automatic_fare_collection_systems_from_the_perspective_of_susta.pdf,hardlink
456,paper-3295,paper-3295_fault_detection_in_power_transformers_using_frequency_response_analysis_and_machine_learning.pdf,extraction_papers/paper-3295_fault_detection_in_power_transformers_using_frequency_response_analysis_and_machine_learning.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3295_fault_detection_in_power_transformers_using_frequency_response_analysis_and_machine_learning.pdf,hardlink
457,paper-3296,paper-3296_predicting_remaining_useful_life_of_lithium_ion_batteries_for_electric_vehicles_using_machin.pdf,extraction_papers/paper-3296_predicting_remaining_useful_life_of_lithium_ion_batteries_for_electric_vehicles_using_machin.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3296_predicting_remaining_useful_life_of_lithium_ion_batteries_for_electric_vehicles_using_machin.pdf,hardlink
458,paper-3299,paper-3299_two_step_vibration_based_machine_learning_model_for_the_fault_detection_and_diagnosis_in_rot.pdf,extraction_papers/paper-3299_two_step_vibration_based_machine_learning_model_for_the_fault_detection_and_diagnosis_in_rot.pdf,extraction_papers/ontocast_runs/run_remaining_500_gpt-5.6-luna_20260723_010000/input/paper-3299_two_step_vibration_based_machine_learning_model_for_the_fault_detection_and_diagnosis_in_rot.pdf,hardlink
